user,department,role,business_unit,login_count,logoff_count,night_login_count,weekend_login_count,unique_pc_count,night_login_ratio,weekend_login_ratio,pc_switching_frequency,usb_connect_count,usb_disconnect_count,usb_total_activity,usb_connect_ratio,file_copy_count,avg_daily_file_copy,max_daily_file_copy,email_sent_count,external_email_count,avg_attachment_count,avg_email_size,external_email_ratio,website_visit_count,unique_domain_count,avg_daily_web_activity,O,C,E,A,N,threat_label
NIH0969,3 - Assembly,ProductionLineWorker,1,627,347,0,0,2,0.0,0.0,0.0032,0,0,0,0.0,0,0.0,0,330,179,0.6,29832.25,0.5424,3460,125,10.0,43.0,25.0,43.0,22.0,22.0,0
NJB0243,3 - Engineering,MechanicalEngineer,1,376,376,0,0,2,0.0,0.0,0.0053,0,0,0,0.0,0,0.0,0,3045,1508,0.19,30084.5,0.4952,32870,175,95.0,23.0,35.0,37.0,24.0,34.0,0
NJC0705,3 - Assembly,ProductionLineWorker,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,337,200,0.21,30137.75,0.5935,3460,135,10.0,43.0,39.0,29.0,36.0,31.0,0
NKH0807,2 - SoftwareManagement,ComputerProgrammer,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3028,1087,0.36,30169.42,0.359,32870,143,95.0,45.0,44.0,40.0,22.0,20.0,0
NKH0979,2 - EmployeeRelations,HumanResourceSpecialist,1,722,441,0,0,3,0.0,0.0,0.0042,0,0,0,0.0,0,0.0,0,3735,1663,0.81,30028.8,0.4452,39444,132,114.0,30.0,39.0,42.0,22.0,35.0,0
NKP0236,2 - SoftwareManagement,ComputerProgrammer,1,355,355,6,0,1,0.0169,0.0,0.0028,246,123,369,0.6667,299,3.88,11,2993,1212,0.2,30109.25,0.4049,32870,149,95.0,45.0,41.0,19.0,40.0,31.0,0
NLO0131,3 - Assembly,ProductionLineWorker,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,335,190,0.0,30499.08,0.5672,3460,146,10.0,19.0,13.0,46.0,40.0,29.0,0
NMB0972,3 - Assembly,ProductionLineWorker,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,336,207,0.19,29753.22,0.6161,3460,167,10.0,45.0,22.0,17.0,20.0,29.0,0
NMC0486,2 - Sales,Salesman,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,5044,1894,0.0,29974.96,0.3755,55728,97,162.0,42.0,10.0,23.0,21.0,27.0,0
NMF0780,3 - FieldService,Technician,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,1000,458,0.79,30052.36,0.458,10034,136,29.0,44.0,38.0,36.0,20.0,34.0,0
NMG0766,3 - FieldService,Technician,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,1002,534,0.22,29934.8,0.5329,10034,169,29.0,16.0,23.0,42.0,40.0,31.0,0
NMS0280,3 - Engineering,Technician,1,454,454,0,89,19,0.0,0.196,0.0419,307,152,459,0.6688,321,3.65,10,1260,666,0.52,29957.58,0.5286,13080,188,30.0,39.0,42.0,26.0,37.0,27.0,0
NNA0610,2 - Sales,Salesman,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,5045,2924,0.0,30074.93,0.5796,55890,237,162.0,21.0,35.0,18.0,43.0,26.0,0
NNS0059,1 - Research,Scientist,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3033,1582,0.65,30029.79,0.5216,32870,185,95.0,42.0,23.0,48.0,23.0,25.0,0
NOB0181,3 - FieldService,Technician,1,961,570,0,245,3,0.0,0.2549,0.0031,1047,520,1567,0.6682,1703,5.39,13,1368,695,0.58,30175.76,0.508,12852,139,27.0,31.0,21.0,21.0,41.0,25.0,0
NRD0548,1 - Research,Mathematician,1,306,306,0,0,1,0.0,0.0,0.0033,0,0,0,0.0,0,0.0,0,2635,1435,0.0,30101.57,0.5446,29070,198,95.0,41.0,37.0,41.0,15.0,31.0,0
NRF0137,3 - Assembly,ProductionLineWorker,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,334,161,0.0,30025.07,0.482,3450,108,10.0,10.0,49.0,38.0,17.0,32.0,0
NRO0768,3 - FieldService,Technician,1,322,322,0,0,1,0.0,0.0,0.0031,0,0,0,0.0,0,0.0,0,941,482,0.18,29968.22,0.5122,9660,116,30.0,18.0,18.0,41.0,25.0,36.0,0
NSC0597,3 - Assembly,ProductionLineWorker,1,363,363,0,0,3,0.0,0.0,0.0083,0,0,0,0.0,0,0.0,0,333,137,0.68,29838.58,0.4114,3450,75,10.0,19.0,13.0,11.0,44.0,31.0,0
NSS0876,2 - Sales,Salesman,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,4962,1985,0.0,29597.75,0.4,56052,119,162.0,26.0,20.0,25.0,42.0,31.0,0
NUL0471,3 - Assembly,ProductionLineWorker,1,612,346,0,0,1,0.0,0.0,0.0016,0,0,0,0.0,0,0.0,0,333,149,0.68,29421.06,0.4474,3460,84,10.0,35.0,38.0,38.0,26.0,37.0,0
NWK0215,6 - Security,SecurityGuard,1,853,503,40,184,1,0.0469,0.2157,0.0012,0,0,0,0.0,0,0.0,0,5547,2878,0.66,30176.11,0.5188,63492,209,143.0,21.0,19.0,45.0,18.0,24.0,0
NWT0098,3 - Engineering,HardwareEngineer,1,319,319,0,0,1,0.0,0.0,0.0031,1299,646,1945,0.6679,702,3.25,9,2829,1479,0.4,29976.27,0.5228,30435,204,95.41,35.0,39.0,26.0,36.0,33.0,1
OBH0499,2 - Sales,Salesman,1,907,562,32,173,2,0.0353,0.1907,0.0022,7395,3689,11084,0.6672,594,2.72,9,6229,3305,0.58,30088.71,0.5306,69822,189,162.0,35.0,18.0,41.0,16.0,34.0,0
OCB0805,1 - Research,Mathematician,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3028,1481,0.23,29993.67,0.4891,32870,173,95.0,37.0,33.0,42.0,16.0,18.0,0
OCS0865,2 - Sales,Salesman,1,636,369,0,0,2,0.0,0.0,0.0031,1310,651,1961,0.668,873,3.76,13,5347,3170,0.73,30101.75,0.5929,56052,269,162.0,29.0,24.0,43.0,35.0,32.0,0
OHC0973,3 - Assembly,ProductionLineWorker,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,334,192,0.0,30093.74,0.5749,3460,164,10.0,42.0,24.0,42.0,17.0,35.0,0
OJK0233,1 - Research,Physicist,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3041,1476,0.36,30174.93,0.4854,32870,153,95.0,40.0,36.0,14.0,22.0,33.0,0
OKB0439,3 - Engineering,MechanicalEngineer,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3044,1268,0.76,30326.45,0.4166,32870,111,95.0,41.0,42.0,30.0,25.0,27.0,0
OKC0107,3 - Engineering,TestEngineer,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3007,1507,0.37,29662.2,0.5012,32680,168,95.0,32.0,40.0,16.0,47.0,35.0,0
OLB0749,2 - Sales,Salesman,1,98,98,0,0,1,0.0,0.0,0.0102,0,0,0,0.0,0,0.0,0,1444,676,0.0,29655.56,0.4681,15876,106,162.0,43.0,35.0,20.0,39.0,36.0,0
OLF0504,2 - Sales,Salesman,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,5032,2491,0.0,29868.25,0.495,56052,231,162.0,41.0,43.0,20.0,41.0,31.0,0
OLW0689,2 - SoftwareManagement,SoftwareEngineer,1,613,346,0,0,1,0.0,0.0,0.0016,1418,704,2122,0.6682,1242,4.55,12,3025,1053,0.73,30020.87,0.3481,32870,116,95.0,22.0,25.0,40.0,35.0,27.0,0
OMM0944,3 - Assembly,ProductionLineWorker,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,336,192,0.0,31058.15,0.5714,3460,144,10.0,17.0,14.0,27.0,21.0,29.0,0
OMS0101,3 - Engineering,ComputerScientist,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3022,1609,0.34,29961.41,0.5324,32870,240,95.0,20.0,12.0,21.0,22.0,29.0,0
ONL0276,3 - Engineering,ComputerScientist,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3018,1368,0.23,29952.05,0.4533,32870,163,95.0,48.0,46.0,17.0,41.0,20.0,0
ONW0083,3 - Engineering,MechanicalEngineer,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3002,1460,0.36,30071.43,0.4863,32870,151,95.0,46.0,30.0,25.0,30.0,26.0,0
OQH0183,3 - FieldService,Technician,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,1004,373,0.21,30152.74,0.3715,10034,105,29.0,34.0,38.0,18.0,33.0,23.0,0
ORB0473,3 - Assembly,ProductionLineWorker,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,333,160,0.68,30214.29,0.4805,3460,108,10.0,38.0,44.0,46.0,38.0,38.0,0
ORG0339,3 - FieldService,Technician,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,1023,433,0.21,29510.65,0.4233,10034,99,29.0,50.0,28.0,46.0,47.0,20.0,0
ORM0669,1 - Research,Mathematician,1,435,435,0,0,2,0.0,0.0,0.0046,0,0,0,0.0,0,0.0,0,3019,1451,0.66,30258.94,0.4806,32775,169,95.0,44.0,39.0,28.0,39.0,36.0,0
OSH0655,3 - FieldService,Technician,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,1014,456,0.41,30520.58,0.4497,10034,97,29.0,16.0,21.0,42.0,39.0,28.0,0
OYM0026,4 - Safety,HealthSafetyEngineer,1,377,377,0,0,3,0.0,0.0,0.008,0,0,0,0.0,0,0.0,0,2994,1533,0.2,30282.24,0.512,32870,194,95.0,23.0,26.0,18.0,36.0,28.0,0
PAD0773,3 - FieldService,Technician,1,698,421,0,0,3,0.0,0.0,0.0043,247,123,370,0.6676,2558,25.33,27,1012,498,0.19,30463.26,0.4921,10380,132,30.0,36.0,21.0,14.0,16.0,38.0,0
PBP0002,Unknown,AdministrativeAssistant,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3629,1446,0.0,29987.1,0.3985,39330,104,114.0,49.0,35.0,23.0,10.0,27.0,0
PDH0716,3 - Assembly,ProductionLineWorker,1,651,373,0,0,3,0.0,0.0,0.0046,1347,670,2017,0.6678,1723,5.61,15,337,182,0.9,29391.09,0.5401,3460,155,10.0,40.0,16.0,14.0,10.0,24.0,0
PDW0259,3 - Engineering,ElectricalEngineer,1,653,386,0,0,40,0.0,0.0,0.0613,0,0,0,0.0,0,0.0,0,2998,1834,0.18,29981.0,0.6117,32870,201,95.0,43.0,32.0,38.0,36.0,33.0,0
PES0085,3 - Engineering,AdministrativeAssistant,1,614,346,0,0,1,0.0,0.0,0.0016,0,0,0,0.0,0,0.0,0,3694,1760,0.78,30059.31,0.4764,39444,153,114.0,35.0,24.0,18.0,30.0,22.0,0
PEV0323,2 - Sales,Salesman,1,686,414,36,6,3,0.0525,0.0087,0.0044,0,0,0,0.0,0,0.0,0,5304,2533,0.63,29951.89,0.4776,56052,176,162.0,47.0,34.0,40.0,22.0,29.0,0
PGC0066,2 - SoftwareManagement,AdministrativeAssistant,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3676,1334,0.41,30159.98,0.3629,39444,101,114.0,32.0,39.0,28.0,43.0,26.0,0
PGH0184,3 - FieldService,Technician,1,406,229,0,0,1,0.0,0.0,0.0025,0,0,0,0.0,0,0.0,0,673,300,0.84,29343.96,0.4458,6641,128,29.0,30.0,35.0,33.0,22.0,25.0,0
PGO0433,3 - Engineering,TestEngineer,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,2993,1417,0.42,29978.72,0.4734,32870,135,95.0,44.0,40.0,19.0,46.0,35.0,0
PID0426,3 - Engineering,TestEngineer,1,451,451,59,6,19,0.1308,0.0133,0.0421,0,0,0,0.0,0,0.0,0,3001,1300,0.61,30010.55,0.4332,32870,90,95.0,43.0,19.0,39.0,44.0,23.0,0
PIS0522,3 - FieldService,Technician,1,692,431,0,0,3,0.0,0.0,0.0043,0,0,0,0.0,0,0.0,0,994,508,0.79,30107.62,0.5111,10034,121,29.0,44.0,26.0,48.0,40.0,35.0,0
PKB0281,3 - Engineering,ElectricalEngineer,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3021,1298,0.0,30207.17,0.4297,32870,96,95.0,39.0,12.0,44.0,26.0,25.0,0
PKB0429,3 - Engineering,TestEngineer,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3022,1654,0.33,29583.4,0.5473,32870,168,95.0,34.0,42.0,43.0,40.0,22.0,0
PLH0715,3 - Assembly,ProductionLineWorker,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,332,205,0.36,30107.45,0.6175,3460,142,10.0,42.0,37.0,19.0,37.0,29.0,0
PLH0862,2 - Sales,Salesman,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,5044,2728,0.0,29923.87,0.5408,56052,188,162.0,32.0,37.0,25.0,16.0,32.0,0
PMC0328,3 - FieldService,Technician,1,621,346,0,0,1,0.0,0.0,0.0016,1334,664,1998,0.6677,656,3.2,9,1003,510,0.66,30123.5,0.5085,10034,112,29.0,20.0,43.0,10.0,36.0,33.0,0
PMJ0564,2 - SoftwareManagement,ComputerScientist,1,742,469,24,1,2,0.0323,0.0013,0.0027,0,0,0,0.0,0,0.0,0,3014,1197,0.73,30069.37,0.3971,32870,137,95.0,30.0,21.0,40.0,14.0,39.0,0
PMV0850,3 - Assembly,ProductionLineWorker,1,671,406,0,0,3,0.0,0.0,0.0045,748,372,1120,0.6679,490,3.31,10,340,190,0.21,30156.98,0.5588,3450,117,10.0,23.0,39.0,12.0,42.0,23.0,0
PNH0761,3 - FieldService,Technician,1,435,435,41,4,3,0.0943,0.0092,0.0069,242,121,363,0.6667,2106,23.4,27,992,560,0.25,30191.03,0.5645,9342,164,27.0,36.0,49.0,27.0,32.0,30.0,0
PNL0301,3 - Assembly,ProductionLineWorker,1,156,156,0,0,1,0.0,0.0,0.0064,653,323,976,0.6691,296,3.08,9,164,73,0.42,28668.16,0.4451,1674,59,10.73,50.0,43.0,30.0,43.0,31.0,1
POB0343,3 - FieldService,Technician,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,1009,485,0.0,30155.51,0.4807,10034,91,29.0,46.0,19.0,44.0,27.0,34.0,0
PPF0435,3 - Engineering,TestEngineer,1,294,294,1,0,1,0.0034,0.0,0.0034,54,27,81,0.6667,1,1.0,1,2759,1571,0.2,30268.42,0.5694,27551,205,95.0,42.0,17.0,48.0,24.0,27.0,1
PRM0740,2 - Sales,Salesman,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,4999,1649,0.0,30151.74,0.3299,56052,116,162.0,45.0,40.0,45.0,42.0,27.0,0
PSF0133,3 - Assembly,ProductionLineWorker,1,190,190,0,0,1,0.0,0.0,0.0053,813,405,1218,0.6675,449,3.3,7,200,106,0.0,28463.94,0.53,2028,93,10.67,42.0,40.0,11.0,36.0,33.0,1
PTH0552,1 - Research,Mathematician,1,611,346,0,0,1,0.0,0.0,0.0016,0,0,0,0.0,0,0.0,0,3018,1545,0.47,30259.58,0.5119,32870,142,95.0,20.0,13.0,32.0,20.0,28.0,0
PTH0830,3 - Assembly,ProductionLineWorker,1,425,425,0,74,1,0.0,0.1741,0.0024,0,0,0,0.0,0,0.0,0,411,216,0.2,29810.09,0.5255,4250,108,10.0,43.0,44.0,42.0,43.0,34.0,0
QCH0110,3 - Engineering,Technician,1,305,305,0,0,1,0.0,0.0,0.0033,0,0,0,0.0,0,0.0,0,884,395,0.0,30333.5,0.4468,8845,129,29.0,34.0,35.0,17.0,37.0,27.0,0
QJR0688,2 - SoftwareManagement,ComputerProgrammer,1,483,483,0,20,5,0.0,0.0414,0.0104,798,397,1195,0.6678,1069,4.69,11,3532,1801,0.62,29861.12,0.5099,34200,211,95.0,19.0,18.0,22.0,26.0,35.0,0
QNF0205,3 - Contracts,Attorney,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3670,1796,0.17,29940.75,0.4894,39444,145,114.0,35.0,41.0,22.0,21.0,29.0,0
QNP0216,6 - Security,ITAdmin,1,1407,1407,669,0,639,0.4755,0.0,0.4542,0,0,0,0.0,0,0.0,0,3710,1898,0.0,29936.85,0.5116,39239,197,113.74,19.0,35.0,39.0,26.0,34.0,0
QOS0878,2 - Sales,Salesman,1,248,158,0,55,9,0.0,0.2218,0.0363,476,237,713,0.6676,127,2.59,6,1547,654,0.72,29826.91,0.4228,18306,111,162.0,18.0,12.0,20.0,16.0,29.0,0
QPM0727,2 - Sales,Salesman,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,4991,2479,0.0,30017.35,0.4967,56052,161,162.0,43.0,40.0,18.0,34.0,34.0,0
QRM0739,2 - Sales,Salesman,1,365,365,0,0,3,0.0,0.0,0.0082,5962,2973,8935,0.6673,8401,24.28,27,5400,2191,0.58,29892.93,0.4057,56052,77,162.0,33.0,11.0,26.0,29.0,30.0,0
QSV0778,3 - FieldService,Technician,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,1011,520,0.0,30140.23,0.5143,10034,154,29.0,17.0,23.0,36.0,35.0,33.0,0
RAB0589,3 - Assembly,ProductionLineWorker,1,432,275,3,1,9,0.0069,0.0023,0.0208,8,4,12,0.6667,2,2.0,2,191,77,0.65,29687.66,0.4031,1766,45,8.96,36.0,35.0,26.0,14.0,31.0,1
RAG0275,3 - Engineering,ElectricalEngineer,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,2993,1598,0.42,30068.17,0.5339,32870,137,95.0,23.0,38.0,35.0,41.0,32.0,0
RAH0440,3 - Engineering,ElectricalEngineer,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3024,1582,0.0,29956.99,0.5231,32870,126,95.0,18.0,15.0,43.0,16.0,24.0,0
RAM0447,3 - Assembly,ProductionLineWorker,1,806,449,0,178,1,0.0,0.2208,0.0012,0,0,0,0.0,0,0.0,0,432,210,0.62,29400.09,0.4861,4490,126,10.0,35.0,12.0,23.0,45.0,39.0,0
RAR0725,3 - Assembly,ProductionLineWorker,1,171,171,0,0,1,0.0,0.0,0.0058,696,348,1044,0.6667,355,3.09,9,176,83,0.26,30151.76,0.4716,1859,63,10.87,32.0,32.0,25.0,20.0,35.0,1
RAS0432,3 - Engineering,TestEngineer,1,603,346,0,0,1,0.0,0.0,0.0017,0,0,0,0.0,0,0.0,0,2984,1371,0.74,29744.61,0.4595,32870,162,95.0,44.0,47.0,40.0,41.0,16.0,0
RAW0915,1 - Research,Scientist,1,762,441,0,94,28,0.0,0.1234,0.0367,872,434,1306,0.6677,459,2.96,11,3490,1895,0.58,30087.06,0.543,40300,235,100.0,43.0,50.0,21.0,43.0,24.0,0
RBB0485,2 - Sales,Salesman,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,5019,2494,0.0,30061.91,0.4969,56052,140,162.0,40.0,40.0,35.0,30.0,26.0,0
RCC0617,2 - Sales,Salesman,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,5053,2387,0.0,30010.43,0.4724,56052,182,162.0,33.0,50.0,13.0,12.0,27.0,0
RCP0785,3 - FieldService,Technician,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,1004,556,0.0,30307.46,0.5538,10034,203,29.0,42.0,38.0,43.0,30.0,32.0,0
RDM0115,Unknown,AdministrativeAssistant,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3677,1653,0.41,30046.45,0.4496,39330,173,114.0,42.0,17.0,39.0,15.0,30.0,0
RDM0150,1 - Accounting,Accountant,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,1679,765,0.22,29580.0,0.4556,16560,165,48.0,39.0,15.0,37.0,26.0,30.0,0
RDT0424,3 - Engineering,SystemsEngineer,1,690,418,0,0,3,0.0,0.0,0.0043,710,351,1061,0.6692,464,3.05,10,3012,1415,0.58,30196.11,0.4698,32870,142,95.0,38.0,44.0,19.0,34.0,28.0,0
RFP0380,1 - Research,Mathematician,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,2996,1130,0.36,29806.38,0.3772,32870,92,95.0,39.0,39.0,20.0,20.0,32.0,0
RGG0064,2 - SoftwareManagement,SoftwareEngineer,1,401,226,3,0,1,0.0075,0.0,0.0025,12,6,18,0.6667,12,12.0,12,1900,847,0.82,29999.63,0.4458,21093,148,95.01,36.0,19.0,20.0,42.0,34.0,1
RGH0728,2 - Sales,Salesman,1,281,281,0,0,1,0.0,0.0,0.0036,0,0,0,0.0,0,0.0,0,4114,1979,0.35,29978.32,0.481,45522,160,162.0,19.0,20.0,37.0,18.0,29.0,0
RGN0408,3 - Engineering,SystemsEngineer,1,345,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3026,1048,0.79,29864.03,0.3463,32870,105,95.0,11.0,21.0,22.0,22.0,32.0,0
RHC0335,3 - FieldService,Technician,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,1006,577,0.0,29709.06,0.5736,10034,194,29.0,36.0,35.0,40.0,46.0,25.0,0
RHL0992,1 - IndustrialEngineering,IndustrialEngineer,1,321,183,0,0,4,0.0,0.0,0.0125,735,365,1100,0.6682,370,3.16,12,1575,712,0.59,29850.03,0.4521,16859,129,95.79,36.0,10.0,39.0,37.0,36.0,1
RHO0732,2 - Sales,Salesman,1,813,545,50,3,3,0.0615,0.0037,0.0037,1374,684,2058,0.6676,855,3.62,12,5015,1953,0.52,29953.48,0.3894,56052,140,162.0,20.0,10.0,21.0,19.0,34.0,0
RHP0484,2 - Sales,Salesman,1,653,377,0,0,3,0.0,0.0,0.0046,0,0,0,0.0,0,0.0,0,5302,2524,0.17,30280.8,0.476,55890,156,162.0,35.0,37.0,24.0,16.0,31.0,0
RHY0079,3 - Engineering,ChiefEngineer,1,358,358,0,0,2,0.0,0.0,0.0056,0,0,0,0.0,0,0.0,0,6102,3199,0.22,30002.29,0.5243,65740,213,190.0,20.0,19.0,14.0,21.0,26.0,0
RIH0777,3 - FieldService,Technician,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,996,480,0.32,29594.07,0.4819,10034,157,29.0,26.0,44.0,19.0,16.0,27.0,0
RJB0088,3 - Engineering,ElectricalEngineer,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3002,1327,0.0,29905.99,0.442,32870,108,95.0,20.0,42.0,37.0,45.0,24.0,0
RJM0381,1 - Research,Scientist,1,364,364,0,0,3,0.0,0.0,0.0082,0,0,0,0.0,0,0.0,0,3024,1396,0.79,29970.4,0.4616,32870,160,95.0,41.0,47.0,44.0,41.0,25.0,0
RKD0604,2 - Sales,Salesman,1,154,154,4,0,1,0.026,0.0,0.0065,40,20,60,0.6667,49,24.5,27,2179,935,0.18,30047.99,0.4291,24302,158,162.01,17.0,46.0,36.0,38.0,31.0,1
RKF0164,1 - MarketAnalysis,Statistician,1,335,335,0,0,1,0.0,0.0,0.003,0,0,0,0.0,0,0.0,0,2926,1690,0.59,29927.75,0.5776,31730,244,95.0,40.0,42.0,17.0,18.0,42.0,0
RLB0719,3 - Assembly,ProductionLineWorker,1,364,364,14,1,1,0.0385,0.0027,0.0027,0,0,0,0.0,0,0.0,0,331,159,0.75,30200.63,0.4804,3460,98,10.0,14.0,18.0,15.0,40.0,35.0,0
RLG0856,2 - Sales,Salesman,1,651,370,22,2,1,0.0338,0.0031,0.0015,738,367,1105,0.6679,334,2.72,9,4908,2431,0.52,30074.36,0.4953,58650,142,170.0,18.0,36.0,42.0,18.0,26.0,0
RMS0266,3 - Engineering,MaterialsEngineer,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3002,1735,0.0,29883.88,0.5779,32775,231,95.0,33.0,40.0,25.0,23.0,37.0,0
RMW0542,1 - Research,Mathematician,1,161,161,0,0,1,0.0,0.0,0.0062,743,370,1113,0.6676,330,3.33,8,1406,760,0.0,29975.84,0.5405,15418,178,95.76,17.0,21.0,20.0,13.0,41.0,1
RNF0765,3 - FieldService,Technician,1,346,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,993,346,0.0,30302.36,0.3484,10034,67,29.0,41.0,22.0,37.0,41.0,25.0,0
RNL0695,2 - SoftwareManagement,ComputerScientist,1,614,346,0,0,1,0.0,0.0,0.0016,0,0,0,0.0,0,0.0,0,3029,1469,0.37,29908.31,0.485,32870,203,95.0,47.0,41.0,44.0,19.0,36.0,0
RNP0211,6 - Security,SecurityGuard,1,625,346,0,0,1,0.0,0.0,0.0016,2129,1056,3185,0.6684,2638,7.69,17,4664,2235,0.73,30118.26,0.4792,49478,148,143.0,39.0,15.0,25.0,40.0,30.0,0
ROB0272,3 - Engineering,SystemsEngineer,1,345,346,0,0,1,0.0,0.0,0.0029,0,0,0,0.0,0,0.0,0,3002,1087,0.0,29894.78,0.3621,32870,98,95.0,39.0,45.0,23.0,41.0,34.0,0
RRA0938,2 - SoftwareManagement,SoftwareEngineer,1,608,346,0,0,1,0.0,0.0,0.0016,0,0,0,0.0,0,0.0,0,3017,1042,0.67,30114.03,0.3454,32870,103,95.0,35.0,36.0,21.0,38.0,29.0,0
RRC0553,1 - Research,Physicist,1,135,77,0,23,2,0.0,0.1704,0.0148,161,80,241,0.668,1342,24.85,27,675,309,0.2,30257.66,0.4578,7220,110,95.0,40.0,14.0,24.0,38.0,29.0,0
RRP0568,2 - SoftwareManagement,ComputerScientist,1,649,368,0,0,2,0.0,0.0,0.0031,757,376,1133,0.6681,1450,6.09,15,2989,1719,0.61,30041.4,0.5751,32870,233,95.0,43.0,50.0,38.0,18.0,33.0,0
RSC0089,3 - Engineering,ElectricalEngineer,1,815,535,48,37,27,0.0589,0.0454,0.0331,5776,2880,8656,0.6673,865,3.63,13,3208,1600,0.59,29768.88,0.4988,32850,160,90.0,41.0,26.0,35.0,21.0,29.0,0
RSM0277,3 - Engineering,SystemsEngineer,1,740,465,0,0,3,0.0,0.0,0.0041,780,387,1167,0.6684,393,3.22,10,2993,1493,0.58,29898.44,0.4988,32775,145,95.0,37.0,38.0,20.0,50.0,22.0,0
RTO0313,2 - Sales,Salesman,1,722,445,49,5,2,0.0679,0.0069,0.0028,0,0,0,0.0,0,0.0,0,5015,2628,0.53,29946.85,0.524,56052,223,162.0,44.0,45.0,25.0,17.0,27.0,0
RUM0880,2 - Sales,Salesman,1,660,393,27,4,2,0.0409,0.0061,0.003,1398,697,2095,0.6673,2199,6.92,18,5004,2530,0.77,29930.4,0.5056,55890,203,162.0,40.0,37.0,17.0,38.0,26.0,0
