user,day,logon_count,off_hours_logons,distinct_pcs,usb_connects,off_hours_usb,files_copied_to_usb,sensitive_files_to_usb,total_emails_sent,external_emails_sent,total_attachments,total_email_size,http_requests,cloud_job_visits,role_encoded,department_encoded,supervisor_encoded,is_insider
IDI9618,2010-04-07,1,0,1,0.0,0.0,3.0,1.0,7.0,0.0,5.0,1560278.0,90.0,0.0,1,6,13,0
IFO6698,2010-04-07,1,1,1,0.0,0.0,0.0,0.0,7.0,2.0,8.0,1200814.0,54.0,0.0,11,6,20,0
IIY1438,2010-04-07,1,1,1,0.0,0.0,1.0,1.0,8.0,1.0,6.0,2069157.0,50.0,1.0,6,4,23,0
IVL8082,2010-04-07,1,1,1,1.0,0.0,0.0,0.0,8.0,2.0,7.0,2130357.0,120.0,5.0,9,4,12,0
JDE8246,2010-04-07,2,1,2,1.0,0.0,4.0,0.0,13.0,6.0,14.0,3240636.0,112.0,1.0,3,2,23,0
JMM0438,2010-04-07,3,0,1,1.0,0.0,17.0,5.0,14.0,8.0,13.0,3768770.0,138.0,3.0,6,1,8,0
JPS8745,2010-04-07,3,5,2,0.0,0.0,0.0,0.0,4.0,1.0,1.0,422435.0,75.0,3.0,11,0,12,0
JVA8961,2010-04-07,2,0,1,0.0,0.0,0.0,0.0,2.0,0.0,1.0,345740.0,67.0,3.0,4,2,20,0
JXM6997,2010-04-07,2,0,1,0.0,0.0,14.0,8.0,7.0,2.0,6.0,1120734.0,69.0,3.0,7,2,15,0
KFW8041,2010-04-07,2,1,1,0.0,0.0,2.0,2.0,12.0,2.0,10.0,2116078.0,30.0,0.0,2,1,19,0
KIX3704,2010-04-07,3,1,1,3.0,0.0,5.0,1.0,4.0,3.0,7.0,2527173.0,58.0,3.0,5,1,24,0
KJX0944,2010-04-07,2,1,2,0.0,0.0,3.0,2.0,14.0,6.0,17.0,3598000.0,99.0,8.0,8,0,8,0
KVI1669,2010-04-07,1,0,1,0.0,0.0,4.0,1.0,1.0,0.0,0.0,26509.0,27.0,0.0,5,4,17,0
KYR0991,2010-04-07,6,2,2,1.0,0.0,0.0,0.0,10.0,3.0,9.0,1472667.0,121.0,6.0,5,6,8,0
LDO0211,2010-04-07,2,0,2,0.0,0.0,2.0,0.0,15.0,5.0,13.0,3686420.0,42.0,1.0,4,4,8,0
LGT9691,2010-04-07,3,1,1,0.0,0.0,0.0,0.0,7.0,4.0,7.0,1063410.0,55.0,1.0,4,3,21,0
LJE6857,2010-04-07,2,2,1,0.0,0.0,7.0,3.0,13.0,3.0,13.0,2713755.0,99.0,0.0,9,2,21,0
LME4168,2010-04-07,5,6,1,0.0,0.0,0.0,0.0,15.0,1.0,8.0,1792570.0,31.0,0.0,5,2,14,0
LMQ7847,2010-04-07,3,2,1,0.0,0.0,1.0,1.0,6.0,1.0,4.0,882014.0,130.0,2.0,5,0,19,0
LRR4710,2010-04-07,3,0,1,0.0,0.0,1.0,0.0,14.0,1.0,7.0,1293066.0,112.0,1.0,6,4,3,0
LWC6973,2010-04-07,3,0,1,0.0,0.0,3.0,0.0,6.0,3.0,8.0,1292485.0,34.0,1.0,11,3,5,0
LYE5717,2010-04-07,3,2,1,0.0,0.0,3.0,2.0,10.0,3.0,14.0,2919261.0,109.0,2.0,7,0,15,0
MAP5551,2010-04-07,4,5,3,0.0,0.0,1.0,0.0,6.0,6.0,8.0,1960512.0,91.0,4.0,2,2,10,0
MDR4757,2010-04-07,2,1,1,0.0,0.0,2.0,1.0,4.0,0.0,4.0,760943.0,110.0,3.0,3,1,4,0
MGI5307,2010-04-07,3,4,1,0.0,0.0,4.0,3.0,11.0,4.0,16.0,3646621.0,96.0,2.0,1,1,17,0
MLE3810,2010-04-07,1,0,1,0.0,0.0,0.0,0.0,7.0,1.0,8.0,1096530.0,89.0,6.0,6,4,19,0
MNL1438,2010-04-07,2,0,1,0.0,0.0,3.0,1.0,2.0,0.0,2.0,368918.0,73.0,1.0,5,3,15,0
MSH7807,2010-04-07,1,0,1,0.0,0.0,0.0,0.0,10.0,3.0,14.0,3473375.0,61.0,1.0,1,4,12,0
MUB0827,2010-04-07,2,3,1,0.0,0.0,3.0,1.0,3.0,2.0,4.0,699264.0,90.0,0.0,4,4,15,0
NBM1814,2010-04-07,2,2,1,0.0,0.0,0.0,0.0,13.0,0.0,14.0,3602932.0,118.0,5.0,5,6,27,0
NDV4503,2010-04-07,3,2,1,0.0,0.0,3.0,3.0,11.0,4.0,11.0,3406757.0,102.0,2.0,2,5,4,0
NHY9248,2010-04-07,1,0,1,0.0,0.0,0.0,0.0,5.0,1.0,4.0,662394.0,94.0,2.0,9,4,17,0
NJE9267,2010-04-07,3,1,1,0.0,0.0,2.0,1.0,6.0,4.0,14.0,3928185.0,83.0,2.0,1,6,9,0
NJT3274,2010-04-07,1,0,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,60260.0,121.0,4.0,4,3,9,0
NRI9556,2010-04-07,4,0,1,0.0,0.0,0.0,0.0,9.0,1.0,13.0,3342832.0,127.0,2.0,7,6,3,0
NRU3936,2010-04-07,3,2,1,1.0,0.0,2.0,0.0,5.0,2.0,4.0,1391140.0,37.0,0.0,7,5,4,0
ODH5540,2010-04-07,2,1,1,0.0,0.0,6.0,4.0,6.0,2.0,2.0,577058.0,37.0,1.0,1,4,17,0
OEM8566,2010-04-07,2,2,1,0.0,0.0,3.0,1.0,7.0,1.0,5.0,1214965.0,87.0,1.0,8,6,23,0
OET6830,2010-04-07,4,2,1,1.0,0.0,0.0,0.0,9.0,0.0,10.0,2977965.0,71.0,2.0,3,3,25,0
OLL2272,2010-04-07,3,1,1,0.0,0.0,4.0,3.0,9.0,1.0,9.0,1894133.0,80.0,0.0,10,5,3,0
OLN5687,2010-04-07,2,3,1,2.0,0.0,0.0,0.0,6.0,2.0,7.0,2837369.0,28.0,0.0,1,1,17,0
OMU2669,2010-04-07,2,0,1,1.0,0.0,1.0,1.0,2.0,1.0,2.0,783536.0,75.0,0.0,8,6,26,0
OQO5535,2010-04-07,1,0,1,0.0,0.0,0.0,0.0,6.0,2.0,4.0,1100026.0,99.0,9.0,11,4,25,0
OYC3975,2010-04-07,1,0,1,0.0,0.0,4.0,1.0,7.0,2.0,3.0,1110525.0,92.0,1.0,7,5,5,0
PAJ4367,2010-04-07,4,4,1,0.0,0.0,3.0,3.0,9.0,4.0,15.0,4582868.0,87.0,5.0,11,3,4,0
PGI3675,2010-04-07,3,0,1,0.0,0.0,1.0,1.0,5.0,1.0,1.0,273848.0,110.0,3.0,0,6,26,0
PJY0876,2010-04-07,2,2,1,0.0,0.0,2.0,1.0,15.0,5.0,16.0,4811811.0,89.0,1.0,5,0,6,0
PPH0228,2010-04-07,2,0,1,0.0,0.0,0.0,0.0,10.0,2.0,6.0,1931900.0,91.0,4.0,0,0,13,0
PUQ6424,2010-04-07,2,0,1,0.0,0.0,2.0,1.0,4.0,1.0,1.0,281126.0,82.0,3.0,2,3,4,0
QCT4158,2010-04-07,1,0,1,0.0,0.0,3.0,1.0,6.0,1.0,5.0,877528.0,81.0,3.0,9,5,14,0
QHQ5150,2010-04-07,3,0,1,0.0,0.0,3.0,0.0,5.0,3.0,3.0,1162365.0,80.0,1.0,2,5,27,0
QOY4162,2010-04-07,2,1,2,0.0,0.0,2.0,1.0,15.0,0.0,20.0,5055606.0,43.0,3.0,6,3,18,0
QSC3123,2010-04-07,2,0,1,3.0,0.0,1.0,0.0,14.0,1.0,9.0,2652993.0,51.0,1.0,9,4,25,0
QUT1345,2010-04-07,1,0,1,0.0,0.0,2.0,2.0,17.0,8.0,18.0,4808317.0,79.0,8.0,1,3,12,0
RCE5876,2010-04-07,2,3,1,0.0,0.0,0.0,0.0,10.0,8.0,4.0,1115278.0,133.0,3.0,8,6,1,0
RLI6273,2010-04-07,2,1,2,0.0,0.0,0.0,0.0,4.0,2.0,4.0,814306.0,94.0,5.0,1,4,22,0
RUT1946,2010-04-07,3,1,1,1.0,0.0,9.0,4.0,9.0,2.0,7.0,950973.0,45.0,1.0,9,2,23,0
SBF1746,2010-04-07,1,1,1,0.0,0.0,0.0,0.0,11.0,5.0,7.0,1950231.0,108.0,8.0,7,6,22,0
SDT4191,2010-04-07,1,1,1,0.0,0.0,4.0,1.0,6.0,0.0,7.0,2011684.0,51.0,0.0,0,0,14,0
SEX5010,2010-04-07,4,8,3,0.0,0.0,3.0,2.0,14.0,2.0,15.0,4783065.0,102.0,2.0,10,6,12,0
SHV5792,2010-04-07,2,0,1,1.0,0.0,1.0,1.0,4.0,2.0,2.0,655440.0,120.0,1.0,7,1,7,0
SSY7686,2010-04-07,4,4,1,0.0,0.0,0.0,0.0,9.0,3.0,10.0,2282219.0,73.0,1.0,5,2,13,0
TPH4125,2010-04-07,1,1,2,0.0,0.0,2.0,0.0,12.0,2.0,10.0,2812175.0,81.0,1.0,1,5,27,0
TPY8677,2010-04-07,2,2,2,0.0,0.0,1.0,1.0,8.0,2.0,5.0,1024044.0,43.0,1.0,3,5,8,0
TTJ2624,2010-04-07,4,4,6,0.0,0.0,6.0,6.0,15.0,7.0,32.0,7356109.0,75.0,5.0,9,6,22,1
TTS7860,2010-04-07,3,0,2,0.0,0.0,0.0,0.0,2.0,0.0,1.0,196131.0,103.0,3.0,11,5,9,0
TVL8047,2010-04-07,1,1,1,0.0,0.0,7.0,6.0,8.0,4.0,2.0,674066.0,87.0,4.0,2,4,12,0
TWU8511,2010-04-07,4,1,1,1.0,0.0,1.0,0.0,6.0,0.0,5.0,1444555.0,66.0,7.0,8,2,26,0
UBE4939,2010-04-07,4,2,1,0.0,0.0,3.0,1.0,11.0,2.0,6.0,1523047.0,59.0,3.0,1,0,18,0
UEH9251,2010-04-07,5,5,1,1.0,0.0,1.0,1.0,9.0,0.0,10.0,3148986.0,37.0,0.0,8,0,10,0
UKR6395,2010-04-07,2,0,1,2.0,0.0,1.0,1.0,5.0,0.0,4.0,1457913.0,33.0,1.0,2,2,13,0
ULT2722,2010-04-07,1,0,1,0.0,0.0,3.0,2.0,5.0,0.0,5.0,874399.0,39.0,0.0,4,0,25,0
UQK8227,2010-04-07,1,0,1,0.0,0.0,1.0,0.0,11.0,3.0,9.0,1573589.0,68.0,4.0,0,3,11,0
USS4618,2010-04-07,4,2,2,1.0,0.0,1.0,0.0,2.0,0.0,3.0,555119.0,118.0,0.0,0,5,11,0
UUU6648,2010-04-07,3,2,1,0.0,0.0,3.0,0.0,5.0,0.0,4.0,1027949.0,90.0,1.0,0,6,16,0
VBL5911,2010-04-07,3,2,2,0.0,0.0,0.0,0.0,7.0,0.0,6.0,1567192.0,44.0,1.0,11,3,14,0
VBW2813,2010-04-07,1,0,1,0.0,0.0,8.0,3.0,6.0,2.0,6.0,1592614.0,41.0,5.0,3,6,15,0
VDL1237,2010-04-07,1,1,2,0.0,0.0,3.0,2.0,11.0,0.0,6.0,2230980.0,61.0,3.0,4,6,10,0
VFU0073,2010-04-07,1,0,1,0.0,0.0,1.0,1.0,19.0,2.0,16.0,3195896.0,107.0,3.0,9,6,8,0
VIZ5045,2010-04-07,2,0,1,0.0,0.0,3.0,3.0,10.0,5.0,12.0,3278543.0,63.0,6.0,0,3,1,0
VKX2883,2010-04-07,1,0,1,0.0,0.0,4.0,2.0,11.0,3.0,12.0,2323317.0,92.0,5.0,10,2,6,0
VNI5142,2010-04-07,1,1,1,0.0,0.0,1.0,0.0,8.0,0.0,6.0,1208599.0,95.0,5.0,8,6,22,0
VVU9026,2010-04-07,4,3,1,0.0,0.0,2.0,1.0,8.0,5.0,7.0,2005522.0,39.0,0.0,11,1,11,0
VVY1052,2010-04-07,1,1,1,0.0,0.0,7.0,5.0,6.0,1.0,4.0,1375060.0,91.0,7.0,2,2,15,0
VXF8934,2010-04-07,1,0,1,0.0,0.0,0.0,0.0,9.0,4.0,7.0,1399926.0,134.0,8.0,4,0,22,0
WAR1091,2010-04-07,1,0,2,0.0,0.0,0.0,0.0,4.0,1.0,5.0,1583738.0,65.0,1.0,7,5,27,0
WBM5944,2010-04-07,1,1,2,9.0,3.0,20.0,17.0,9.0,5.0,10.0,1955439.0,34.0,6.0,6,4,25,1
WLH0216,2010-04-07,2,1,1,0.0,0.0,0.0,0.0,5.0,0.0,4.0,1676897.0,135.0,3.0,5,0,8,0
WOC7649,2010-04-07,1,1,1,0.0,0.0,0.0,0.0,5.0,0.0,3.0,594188.0,104.0,3.0,4,1,8,0
WVH6316,2010-04-07,4,2,2,0.0,0.0,1.0,1.0,12.0,4.0,13.0,3558907.0,84.0,6.0,9,3,15,0
XDT1792,2010-04-07,5,7,1,0.0,0.0,6.0,4.0,10.0,3.0,13.0,3796667.0,89.0,2.0,5,3,6,0
XGF2493,2010-04-07,3,4,2,1.0,0.0,3.0,1.0,6.0,2.0,8.0,2315746.0,40.0,0.0,2,5,23,0
XGZ9360,2010-04-07,2,1,1,0.0,0.0,3.0,1.0,6.0,0.0,5.0,775166.0,121.0,1.0,2,1,0,0
XHL6619,2010-04-07,1,1,1,0.0,0.0,0.0,0.0,10.0,0.0,8.0,1972261.0,67.0,0.0,2,6,13,0
XTJ9675,2010-04-07,4,1,1,0.0,0.0,0.0,0.0,16.0,3.0,12.0,3866036.0,33.0,2.0,0,3,2,0
XXP1655,2010-04-07,3,1,2,0.0,0.0,0.0,0.0,11.0,0.0,13.0,4235334.0,95.0,0.0,8,5,25,0
YAE2296,2010-04-07,1,0,1,0.0,0.0,3.0,1.0,12.0,3.0,6.0,1579464.0,114.0,4.0,6,1,16,0
YDM6963,2010-04-07,3,0,1,3.0,0.0,2.0,2.0,3.0,1.0,6.0,1599488.0,112.0,3.0,3,0,7,0
YIO5206,2010-04-07,3,0,1,2.0,0.0,5.0,4.0,6.0,2.0,4.0,1233056.0,50.0,4.0,3,0,26,0
YLE8326,2010-04-07,7,1,2,0.0,0.0,1.0,0.0,2.0,0.0,0.0,51504.0,33.0,0.0,4,2,9,0
YNX1016,2010-04-07,3,1,1,0.0,0.0,5.0,2.0,17.0,4.0,15.0,4316076.0,136.0,3.0,0,6,27,0
YST5811,2010-04-07,2,0,1,0.0,0.0,1.0,1.0,9.0,4.0,11.0,3213006.0,122.0,1.0,5,0,2,0
ZDH5063,2010-04-07,5,4,2,0.0,0.0,4.0,2.0,16.0,0.0,10.0,3238423.0,70.0,3.0,10,2,7,0
ZFG0374,2010-04-07,2,0,2,0.0,0.0,2.0,1.0,8.0,1.0,5.0,1132672.0,90.0,4.0,3,0,24,0
ZFH4085,2010-04-07,2,1,1,0.0,0.0,3.0,1.0,5.0,0.0,2.0,365941.0,76.0,3.0,3,6,26,0
ZHD4885,2010-04-07,1,0,2,0.0,0.0,1.0,0.0,12.0,3.0,13.0,3491673.0,62.0,0.0,6,4,19,0
ZIF9528,2010-04-07,1,1,1,1.0,0.0,1.0,0.0,5.0,2.0,2.0,479882.0,43.0,4.0,3,5,16,0
ZPL3468,2010-04-07,2,0,1,0.0,0.0,4.0,2.0,5.0,2.0,6.0,1733085.0,34.0,1.0,2,4,5,0
ZRK4063,2010-04-07,1,0,1,0.0,0.0,0.0,0.0,13.0,1.0,14.0,3842167.0,49.0,1.0,0,4,26,0
ZUI9718,2010-04-07,1,0,2,2.0,0.0,1.0,1.0,21.0,5.0,15.0,3936107.0,104.0,3.0,10,5,27,0
ZWA2339,2010-04-07,1,0,1,1.0,0.0,0.0,0.0,7.0,1.0,5.0,1616455.0,47.0,0.0,1,0,26,0
ZWV4627,2010-04-07,1,1,1,0.0,0.0,1.0,0.0,5.0,2.0,3.0,819318.0,45.0,3.0,2,6,19,0
ADB8311,2010-04-08,1,0,1,0.0,0.0,0.0,0.0,13.0,2.0,16.0,2426240.0,121.0,4.0,8,0,8,0
ADG1145,2010-04-08,1,0,1,1.0,0.0,0.0,0.0,6.0,2.0,4.0,1525752.0,42.0,1.0,7,0,27,0
ASC7389,2010-04-08,1,0,1,0.0,0.0,0.0,0.0,6.0,2.0,2.0,357570.0,115.0,3.0,4,1,25,0
ATM7194,2010-04-08,4,2,1,1.0,0.0,0.0,0.0,12.0,2.0,13.0,2483718.0,45.0,2.0,3,1,8,0
AUI6616,2010-04-08,2,4,1,0.0,0.0,0.0,0.0,6.0,1.0,7.0,1554742.0,73.0,1.0,0,5,23,0
AYY2409,2010-04-08,1,1,1,0.0,0.0,1.0,1.0,12.0,1.0,9.0,1983397.0,98.0,3.0,10,5,7,0
AZE5960,2010-04-08,1,0,1,0.0,0.0,0.0,0.0,13.0,1.0,10.0,2503130.0,97.0,5.0,10,5,26,0
BFH3103,2010-04-08,1,0,1,0.0,0.0,2.0,1.0,3.0,0.0,3.0,309238.0,94.0,0.0,6,4,26,0
BMU1894,2010-04-08,1,0,1,0.0,0.0,1.0,0.0,9.0,7.0,1.0,485022.0,57.0,3.0,0,3,5,0
BZL8931,2010-04-08,1,0,1,0.0,0.0,2.0,0.0,2.0,2.0,4.0,843502.0,64.0,4.0,5,4,19,0
CCL9026,2010-04-08,1,0,1,0.0,0.0,0.0,0.0,5.0,1.0,2.0,562412.0,50.0,3.0,6,2,26,0
COU3039,2010-04-08,1,0,1,0.0,0.0,1.0,0.0,11.0,1.0,10.0,2157206.0,81.0,3.0,2,4,11,0
COX0638,2010-04-08,1,0,2,0.0,0.0,3.0,2.0,12.0,8.0,4.0,1149715.0,70.0,3.0,2,5,1,0
CQZ8674,2010-04-08,1,1,1,3.0,0.0,0.0,0.0,6.0,0.0,5.0,1673264.0,51.0,6.0,2,5,15,0
CUR4388,2010-04-08,2,2,1,1.0,0.0,3.0,1.0,7.0,6.0,5.0,1372607.0,62.0,0.0,8,4,9,0
CVC0519,2010-04-08,1,0,1,0.0,0.0,2.0,0.0,10.0,0.0,10.0,2787326.0,52.0,0.0,3,0,12,0
DHG6594,2010-04-08,3,1,2,2.0,0.0,1.0,1.0,4.0,1.0,3.0,1134341.0,84.0,4.0,8,5,19,0
DJY4258,2010-04-08,5,2,2,0.0,0.0,0.0,0.0,7.0,2.0,9.0,2765761.0,38.0,1.0,11,2,26,0
DLS2023,2010-04-08,4,3,1,0.0,0.0,3.0,1.0,12.0,2.0,12.0,4229972.0,108.0,6.0,7,5,0,0
DNM3159,2010-04-08,2,2,1,0.0,0.0,11.0,3.0,9.0,5.0,5.0,1733755.0,82.0,1.0,11,3,15,0
DON7838,2010-04-08,1,0,1,0.0,0.0,2.0,1.0,4.0,2.0,2.0,504094.0,38.0,1.0,10,6,24,0
DOO3709,2010-04-08,1,0,1,0.0,0.0,1.0,1.0,1.0,0.0,2.0,821641.0,105.0,5.0,1,2,11,0
DPC6498,2010-04-08,2,1,1,0.0,0.0,7.0,6.0,16.0,3.0,12.0,3352052.0,102.0,2.0,11,6,26,0
DQV1058,2010-04-08,1,0,1,0.0,0.0,1.0,1.0,8.0,0.0,4.0,1376095.0,51.0,2.0,10,5,17,0
DXC7486,2010-04-08,5,5,1,0.0,0.0,1.0,0.0,8.0,0.0,11.0,2444964.0,42.0,1.0,10,2,21,0
DYK4823,2010-04-08,1,0,1,0.0,0.0,1.0,0.0,6.0,1.0,8.0,2442336.0,21.0,0.0,10,3,11,0
EEN0449,2010-04-08,1,0,1,0.0,0.0,4.0,1.0,8.0,3.0,7.0,1800952.0,27.0,0.0,10,3,3,0
EHP1536,2010-04-08,2,1,1,1.0,0.0,2.0,2.0,14.0,5.0,12.0,3251896.0,131.0,1.0,6,5,8,0
EIR1445,2010-04-08,1,0,1,1.0,0.0,0.0,0.0,7.0,5.0,7.0,1801285.0,141.0,9.0,3,4,11,0
ETS3545,2010-04-08,1,0,1,0.0,0.0,0.0,0.0,16.0,0.0,13.0,4178527.0,27.0,0.0,9,5,20,0
EYT8043,2010-04-08,1,1,1,1.0,0.0,6.0,4.0,4.0,0.0,1.0,409457.0,107.0,1.0,7,2,1,0
FCN9756,2010-04-08,3,1,2,1.0,0.0,3.0,1.0,9.0,3.0,7.0,2328581.0,35.0,0.0,11,3,26,0
GGB1397,2010-04-08,5,7,2,0.0,0.0,1.0,1.0,17.0,4.0,12.0,4074638.0,73.0,3.0,3,3,4,0
GGZ7460,2010-04-08,5,6,2,0.0,0.0,7.0,2.0,8.0,5.0,5.0,1021912.0,109.0,4.0,2,6,9,0
GHR6302,2010-04-08,4,2,1,0.0,0.0,0.0,0.0,5.0,0.0,6.0,1686992.0,60.0,1.0,11,2,9,0
GHU9488,2010-04-08,2,0,1,0.0,0.0,1.0,0.0,6.0,4.0,0.0,175641.0,17.0,1.0,10,4,26,0
GRQ1397,2010-04-08,1,0,1,0.0,0.0,0.0,0.0,8.0,3.0,7.0,1703491.0,83.0,1.0,11,0,15,0
GUG7168,2010-04-08,2,0,1,0.0,0.0,4.0,2.0,7.0,4.0,7.0,1853657.0,138.0,7.0,7,5,1,0
GZI8020,2010-04-08,2,1,1,0.0,0.0,1.0,0.0,16.0,4.0,17.0,4783687.0,52.0,1.0,0,2,16,0
HBA3736,2010-04-08,2,1,2,0.0,0.0,4.0,3.0,5.0,2.0,4.0,669033.0,42.0,3.0,11,2,1,0
HDA6776,2010-04-08,2,1,1,0.0,0.0,0.0,0.0,6.0,2.0,3.0,1219471.0,39.0,1.0,9,4,7,0
HLN2478,2010-04-08,5,6,2,0.0,0.0,1.0,0.0,5.0,0.0,4.0,1343392.0,73.0,0.0,1,3,12,0
HLZ9923,2010-04-08,1,0,1,0.0,0.0,0.0,0.0,7.0,1.0,10.0,3085947.0,87.0,2.0,11,5,4,0
HMR4907,2010-04-08,2,2,2,1.0,0.0,0.0,0.0,7.0,1.0,11.0,1807182.0,120.0,8.0,4,3,23,0
HVG7968,2010-04-08,6,3,2,3.0,0.0,0.0,0.0,9.0,2.0,5.0,1632512.0,104.0,5.0,8,3,15,0
IAC0900,2010-04-08,1,0,1,0.0,0.0,1.0,0.0,5.0,0.0,6.0,1941131.0,107.0,3.0,0,0,4,0
ICP9160,2010-04-08,1,1,1,0.0,0.0,2.0,0.0,15.0,4.0,12.0,3521579.0,112.0,3.0,4,0,16,0
ICR6722,2010-04-08,1,0,1,0.0,0.0,13.0,4.0,8.0,2.0,8.0,1857872.0,50.0,1.0,11,2,25,0
IDI9618,2010-04-08,2,2,2,0.0,0.0,2.0,1.0,8.0,0.0,11.0,2271510.0,71.0,2.0,1,6,13,0
IFO6698,2010-04-08,2,0,1,0.0,0.0,0.0,0.0,7.0,3.0,7.0,1453929.0,60.0,1.0,11,6,20,0
IIY1438,2010-04-08,2,1,1,1.0,0.0,0.0,0.0,11.0,2.0,9.0,2415033.0,59.0,0.0,6,4,23,0
IVL8082,2010-04-08,4,1,1,0.0,0.0,0.0,0.0,6.0,4.0,4.0,890468.0,145.0,10.0,9,4,12,0
JDE8246,2010-04-08,3,2,2,0.0,0.0,2.0,2.0,15.0,3.0,14.0,3479909.0,110.0,1.0,3,2,23,0
JMM0438,2010-04-08,3,0,2,1.0,0.0,13.0,6.0,12.0,5.0,14.0,3972681.0,128.0,3.0,6,1,8,0
JPS8745,2010-04-08,3,3,2,0.0,0.0,1.0,1.0,5.0,1.0,3.0,492530.0,52.0,0.0,11,0,12,0
JVA8961,2010-04-08,1,1,1,0.0,0.0,5.0,2.0,3.0,0.0,2.0,391455.0,82.0,2.0,4,2,20,0
JXM6997,2010-04-08,2,0,2,0.0,0.0,2.0,0.0,10.0,2.0,5.0,1250851.0,79.0,2.0,7,2,15,0
KFW8041,2010-04-08,4,2,4,0.0,0.0,1.0,0.0,12.0,2.0,12.0,2895015.0,34.0,2.0,2,1,19,0
KIX3704,2010-04-08,2,1,1,1.0,0.0,1.0,0.0,4.0,2.0,6.0,1233050.0,40.0,3.0,5,1,24,0
KJX0944,2010-04-08,2,1,1,0.0,0.0,7.0,3.0,13.0,3.0,13.0,3566399.0,81.0,5.0,8,0,8,0
KVI1669,2010-04-08,1,0,2,0.0,0.0,2.0,0.0,3.0,0.0,4.0,642024.0,26.0,0.0,5,4,17,0
KYR0991,2010-04-08,4,0,1,0.0,0.0,0.0,0.0,10.0,2.0,5.0,1544393.0,123.0,3.0,5,6,8,0
LDO0211,2010-04-08,2,2,1,0.0,0.0,5.0,2.0,10.0,1.0,8.0,2081160.0,43.0,0.0,4,4,8,0
LGT9691,2010-04-08,3,0,1,0.0,0.0,1.0,0.0,5.0,3.0,6.0,1010289.0,47.0,1.0,4,3,21,0
LJE6857,2010-04-08,4,0,1,0.0,0.0,3.0,0.0,16.0,3.0,19.0,4492938.0,103.0,0.0,9,2,21,0
LME4168,2010-04-08,1,1,1,0.0,0.0,0.0,0.0,10.0,2.0,17.0,4335874.0,39.0,0.0,5,2,14,0
LMQ7847,2010-04-08,2,2,2,0.0,0.0,1.0,1.0,5.0,0.0,5.0,1115718.0,106.0,0.0,5,0,19,0
LRR4710,2010-04-08,2,0,1,0.0,0.0,3.0,2.0,4.0,0.0,2.0,711997.0,92.0,3.0,6,4,3,0
LWC6973,2010-04-08,3,2,4,0.0,0.0,3.0,0.0,11.0,2.0,17.0,3065333.0,35.0,0.0,11,3,5,0
LYE5717,2010-04-08,3,3,2,0.0,0.0,0.0,0.0,16.0,3.0,13.0,2894543.0,104.0,1.0,7,0,15,0
MAP5551,2010-04-08,4,2,2,0.0,0.0,5.0,3.0,3.0,1.0,4.0,859769.0,91.0,1.0,2,2,10,0
MDR4757,2010-04-08,1,0,2,1.0,0.0,0.0,0.0,7.0,2.0,6.0,924522.0,97.0,3.0,3,1,4,0
MGI5307,2010-04-08,2,2,1,0.0,0.0,1.0,0.0,9.0,4.0,12.0,4198483.0,100.0,5.0,1,1,17,0
MLE3810,2010-04-08,1,0,1,0.0,0.0,0.0,0.0,8.0,2.0,2.0,796553.0,95.0,2.0,6,4,19,0
MNL1438,2010-04-08,3,0,2,0.0,0.0,1.0,1.0,4.0,2.0,3.0,810394.0,89.0,1.0,5,3,15,0
MSH7807,2010-04-08,1,0,1,0.0,0.0,0.0,0.0,7.0,3.0,9.0,2451180.0,48.0,1.0,1,4,12,0
MUB0827,2010-04-08,1,0,1,0.0,0.0,4.0,4.0,5.0,2.0,9.0,2103753.0,94.0,0.0,4,4,15,0
NBM1814,2010-04-08,4,1,2,0.0,0.0,1.0,0.0,16.0,0.0,21.0,5163104.0,118.0,8.0,5,6,27,0
NDV4503,2010-04-08,2,1,1,0.0,0.0,4.0,1.0,4.0,2.0,5.0,1632997.0,92.0,1.0,2,5,4,0
NHY9248,2010-04-08,2,2,2,0.0,0.0,3.0,2.0,7.0,0.0,8.0,1729702.0,92.0,1.0,9,4,17,0
NJE9267,2010-04-08,1,0,1,0.0,0.0,1.0,0.0,4.0,3.0,3.0,995108.0,62.0,3.0,1,6,9,0
NJT3274,2010-04-08,2,0,1,1.0,0.0,3.0,2.0,6.0,2.0,13.0,2854170.0,123.0,6.0,4,3,9,0
NRI9556,2010-04-08,5,2,1,0.0,0.0,3.0,3.0,6.0,0.0,3.0,847548.0,132.0,4.0,7,6,3,0
NRU3936,2010-04-08,1,1,1,0.0,0.0,1.0,1.0,3.0,0.0,2.0,901775.0,40.0,4.0,7,5,4,0
ODH5540,2010-04-08,1,1,1,0.0,0.0,4.0,1.0,4.0,0.0,3.0,998916.0,54.0,0.0,1,4,17,0
OEM8566,2010-04-08,2,2,1,0.0,0.0,1.0,1.0,5.0,2.0,1.0,568819.0,83.0,1.0,8,6,23,0
OET6830,2010-04-08,4,1,2,1.0,0.0,0.0,0.0,5.0,2.0,5.0,1023092.0,69.0,0.0,3,3,25,0
OLL2272,2010-04-08,1,0,1,0.0,0.0,0.0,0.0,7.0,2.0,10.0,1843698.0,78.0,2.0,10,5,3,0
OLN5687,2010-04-08,1,1,2,2.0,0.0,1.0,1.0,4.0,3.0,2.0,820906.0,29.0,0.0,1,1,17,0
