user,total_events,active_days,unique_pcs,unique_sources,first_activity,last_activity,total_logins,midnight_activity,after_hours_activity,weekend_activity,device_events,file_events,unique_files,emails_sent,web_events,unique_urls,average_hour,earliest_hour,latest_hour,openness,conscientiousness,extraversion,agreeableness,neuroticism,risk_score,prediction
SMB0804,36601,346,1,3,2010-01-04 08:04:00,2011-05-16 17:25:00,692,0,0,0,0,0,0,3039,32870,97,12.264555613234611,8,17,38,10,19,36,33,0.387397706333335,Normal
CXC0336,11697,346,1,3,2010-01-04 07:15:00,2011-05-16 18:11:00,692,0,845,0,0,0,0,1000,10005,85,12.300931862870822,7,18,23,19,34,35,34,0.38734479625935186,Normal
RGN0408,36587,346,1,3,2010-01-04 07:57:00,2011-05-16 17:50:00,691,0,528,0,0,0,0,3026,32870,122,12.526061169267773,7,18,11,21,22,22,32,0.3871664074603623,Normal
ALD0544,36438,346,1,3,2010-01-04 07:55:00,2011-05-16 18:10:00,692,0,587,0,0,0,0,2971,32775,162,12.496185301059334,7,18,16,18,18,13,32,0.3870535398920569,Normal
JJB0127,36535,346,1,3,2010-01-04 08:04:00,2011-05-16 19:11:00,692,0,5012,0,0,0,0,2973,32870,177,13.206267962228,8,19,26,21,38,30,32,0.3869915471559148,Normal
ELT0769,11730,346,1,3,2010-01-04 08:15:00,2011-05-16 16:19:00,692,0,0,0,0,0,0,1004,10034,111,11.994714407502132,8,16,19,20,20,27,35,0.38698181935347875,Normal
RDM0115,43699,346,1,3,2010-01-04 07:19:00,2011-05-16 16:35:00,692,0,0,0,0,0,0,3677,39330,211,11.479187166754388,7,16,42,17,39,15,30,0.38697608662429517,Normal
KBS0874,62076,346,1,3,2010-01-04 07:42:00,2011-05-16 17:49:00,962,0,9,0,0,0,0,5062,56052,211,12.2691700496166,7,18,23,39,37,33,29,0.38696235205203455,Normal
FQA0854,61759,346,6,3,2010-01-04 07:38:00,2011-05-16 17:48:00,702,0,14,0,0,0,0,5005,56052,260,12.297511293900484,7,18,41,38,30,34,26,0.38693000449691123,Normal
DIC0988,36569,346,1,3,2010-01-04 07:43:00,2011-05-16 18:45:00,692,0,3706,0,0,0,0,3007,32870,112,12.724794224616478,7,19,44,30,23,21,32,0.38662410490861804,Normal
BSA0431,36606,346,1,3,2010-01-04 07:54:00,2011-05-16 16:59:00,692,0,0,0,0,0,0,3044,32870,299,12.003059607714583,7,17,50,41,19,40,29,0.38656995865965244,Normal
NSS0876,61706,346,1,3,2010-01-04 07:33:00,2011-05-16 17:38:00,692,0,7,0,0,0,0,4962,56052,133,12.228810812562799,7,18,26,20,25,42,31,0.3865209742244037,Normal
RDM0150,18931,346,1,3,2010-01-04 08:25:00,2011-05-16 16:29:00,692,0,0,0,0,0,0,1679,16560,199,11.967513602028419,8,16,39,15,37,26,30,0.3863299505394979,Normal
HGH0595,4488,346,1,3,2010-01-04 08:27:00,2011-05-16 18:34:00,692,0,684,0,0,0,0,336,3460,154,12.992201426024955,8,18,41,14,22,39,29,0.38629258662309535,Normal
NUL0471,4751,346,1,3,2010-01-04 07:48:00,2011-05-16 17:57:00,958,0,266,0,0,0,0,333,3460,89,12.543254051778574,7,18,35,38,38,26,37,0.38626878632621164,Normal
KRM0541,34800,346,19,3,2010-01-04 07:51:00,2011-05-16 17:55:00,728,0,457,0,0,0,0,3022,31050,228,12.509224137931035,7,18,40,20,38,36,23,0.3862187951922345,Normal
GZB0469,4476,346,1,3,2010-01-04 07:47:00,2011-05-16 18:02:00,692,0,226,0,0,0,0,334,3450,81,12.493967828418231,7,18,46,39,22,45,28,0.3861156239057083,Normal
CLS0296,4488,346,1,3,2010-01-04 08:54:00,2011-05-16 18:00:00,692,0,230,0,0,0,0,336,3460,98,12.943404634581105,8,18,27,16,25,18,33,0.38610864540635653,Normal
CJK0200,43810,346,1,3,2010-01-04 07:24:00,2011-05-16 15:22:00,692,0,0,0,0,0,0,3674,39444,182,11.018169367724264,7,15,40,29,24,38,31,0.3859595885553209,Normal
JJH0292,4901,352,3,3,2010-01-04 08:45:00,2011-05-16 18:05:00,1042,0,249,28,0,0,0,339,3520,143,12.97592328096307,8,18,35,23,38,39,28,0.38593031341402867,Normal
CCH0182,11738,346,1,3,2010-01-04 07:15:00,2011-05-16 18:13:00,692,0,829,0,0,0,0,1012,10034,125,12.260436190151644,7,18,42,44,47,23,29,0.38586354598031813,Normal
HWM0342,11783,346,2,3,2010-01-04 07:06:00,2011-05-16 18:22:00,730,0,848,0,0,0,0,1019,10034,150,12.271153356530595,7,18,45,44,41,39,34,0.38580756975843467,Normal
TMA0069,36619,346,1,3,2010-01-04 07:57:00,2011-05-16 18:04:00,692,0,491,0,0,0,0,3057,32870,301,12.499194407274912,7,18,33,38,42,14,33,0.385460300896714,Normal
HGG0240,36488,346,1,3,2010-01-04 07:53:00,2011-05-16 17:57:00,692,0,521,0,0,0,0,3021,32775,328,12.470921946941461,7,18,20,26,24,36,31,0.3854577322603051,Normal
MKP0861,62001,346,1,3,2010-01-04 07:35:00,2011-05-16 17:44:00,966,0,14,0,0,0,0,4983,56052,225,12.23910904662828,7,18,36,42,39,34,29,0.3853327085889241,Normal
IHK0841,4488,346,1,3,2010-01-04 08:30:00,2011-05-16 19:21:00,692,0,1048,0,0,0,0,336,3460,121,13.459447415329768,8,19,35,23,41,28,29,0.3852231034215664,Normal
RIH0777,11722,346,1,3,2010-01-04 08:29:00,2011-05-16 16:28:00,692,0,0,0,0,0,0,996,10034,186,12.067906500597168,8,16,26,44,19,16,27,0.3851800420257265,Normal
ASM0575,4747,346,1,3,2010-01-04 08:23:00,2011-05-16 18:45:00,967,0,721,0,0,0,0,330,3450,129,12.930061091215505,8,18,42,25,21,45,30,0.3851533353611713,Normal
AIH0675,36461,346,1,3,2010-01-04 07:53:00,2011-05-16 15:59:00,692,0,0,0,0,0,0,2994,32775,179,11.481418501960999,7,16,25,39,38,40,37,0.3850745890926121,Normal
BAM0611,62025,346,1,3,2010-01-04 07:47:00,2011-05-16 16:55:00,957,0,0,0,0,0,0,5016,56052,161,12.080838371624345,7,17,25,30,39,23,25,0.38503239949669943,Normal
KJW0416,36504,346,1,3,2010-01-04 07:46:00,2011-05-16 18:02:00,692,0,607,0,0,0,0,3037,32775,237,12.577635327635328,7,18,50,46,39,41,30,0.38494951444528885,Normal
NAF0033,54558,344,1,3,2010-01-04 07:31:00,2011-05-12 15:51:00,688,0,0,0,0,0,0,4678,49192,222,11.262931192492394,7,16,34,40,19,35,29,0.3849159165025233,Normal
HMW0713,4487,346,1,3,2010-01-04 07:42:00,2011-05-16 16:38:00,692,0,0,0,0,0,0,335,3460,67,11.756407399153108,7,17,38,24,40,36,28,0.3847247684107021,Normal
MLP0668,36596,346,1,3,2010-01-04 07:57:00,2011-05-16 15:56:00,692,0,0,0,0,0,0,3034,32870,207,11.498688381243852,7,16,40,17,16,43,33,0.3847142107380899,Normal
AKW0167,43821,346,1,3,2010-01-04 07:44:00,2011-05-16 15:45:00,692,0,0,0,0,0,0,3685,39444,201,11.242212637776408,7,16,38,38,20,14,35,0.384609775044057,Normal
ZSL0305,4479,346,1,3,2010-01-04 08:54:00,2011-05-16 17:55:00,692,0,233,0,0,0,0,337,3450,198,12.987720473319937,8,18,21,26,18,41,32,0.38436629137233375,Normal
QPM0727,61735,346,1,3,2010-01-04 07:46:00,2011-05-16 17:12:00,692,0,0,0,0,0,0,4991,56052,191,11.983591155746335,7,17,43,40,18,34,34,0.3842663333064105,Normal
PTH0552,36845,346,1,3,2010-01-04 07:49:00,2011-05-16 18:04:00,957,0,521,0,0,0,0,3018,32870,174,12.551716650834578,7,18,20,13,32,20,28,0.38408469929633865,Normal
CSL0949,4490,346,1,3,2010-01-04 07:08:00,2011-05-16 16:22:00,692,0,0,0,0,0,0,338,3460,165,11.255902004454343,7,16,36,20,18,25,28,0.38406256061353244,Normal
KAT0489,61767,346,1,3,2010-01-04 08:13:00,2011-05-16 17:27:00,692,0,0,0,0,0,0,5023,56052,133,12.314374989881328,8,17,22,41,36,23,26,0.3839969426239129,Normal
WSR0241,37061,346,30,3,2010-01-04 08:00:00,2011-05-16 17:53:00,842,0,496,0,0,0,0,3349,32870,184,12.544210895550579,7,18,35,27,15,25,29,0.3839530703188844,Normal
CKP0721,4489,346,1,3,2010-01-04 07:44:00,2011-05-16 16:51:00,692,0,0,0,0,0,0,337,3460,137,11.763421697482736,7,17,40,39,39,13,32,0.38393169288347123,Normal
ABC0253,36658,346,1,3,2010-01-04 07:34:00,2011-05-16 16:38:00,963,0,0,0,0,0,0,3015,32680,211,11.76308036444978,7,17,21,15,41,30,28,0.38389970329043327,Normal
MBR0724,4490,346,1,3,2010-01-04 07:38:00,2011-05-16 16:45:00,692,0,0,0,0,0,0,338,3460,79,11.706236080178174,7,17,33,44,18,35,31,0.38381775919620226,Normal
MHG0733,61717,346,1,3,2010-01-04 07:58:00,2011-05-16 16:57:00,692,0,0,0,0,0,0,4973,56052,177,11.9964515449552,7,17,43,30,24,42,29,0.3837627862848328,Normal
GRC0145,43760,346,1,3,2010-01-04 08:35:00,2011-05-16 15:47:00,692,0,0,0,0,0,0,3624,39444,212,11.755278793418647,8,16,30,43,24,46,27,0.3836393681034892,Normal
ARL0034,54840,346,1,3,2010-01-04 07:43:00,2011-05-16 15:41:00,692,0,0,0,0,0,0,4670,49478,157,11.226750547045953,7,16,41,39,27,21,26,0.3834656594009259,Normal
FKB0163,36594,346,1,3,2010-01-04 07:14:00,2011-05-16 16:16:00,692,0,0,0,0,0,0,3032,32870,293,11.25709132644696,7,16,39,35,25,39,22,0.383368205838476,Normal
DBG0261,36573,346,1,3,2010-01-04 07:32:00,2011-05-16 16:45:00,692,0,0,0,0,0,0,3011,32870,97,11.723074399146912,7,17,45,47,17,36,28,0.3832287387989219,Normal
ANP0555,36571,346,1,3,2010-01-04 07:50:00,2011-05-16 18:02:00,692,0,570,0,0,0,0,3009,32870,189,12.52415848623226,7,18,13,40,42,23,28,0.383135600476247,Normal
GCC0945,4489,346,1,3,2010-01-04 07:13:00,2011-05-16 16:15:00,692,0,0,0,0,0,0,337,3460,103,11.286700824237023,7,16,30,39,18,25,27,0.38298779255982085,Normal
HSP0290,4480,346,1,3,2010-01-04 08:45:00,2011-05-16 18:00:00,692,0,240,0,0,0,0,338,3450,154,12.941071428571428,8,18,38,15,28,20,27,0.38284295568380927,Normal
KQS0415,36499,346,1,3,2010-01-04 07:47:00,2011-05-16 17:58:00,692,0,510,0,0,0,0,3032,32775,192,12.521219759445465,7,18,35,42,13,14,34,0.3827216812904876,Normal
ZFM0468,4488,346,1,3,2010-01-04 07:57:00,2011-05-16 17:59:00,692,0,240,0,0,0,0,336,3460,145,12.480392156862745,7,18,35,16,20,45,30,0.3827048733111017,Normal
GJD0298,4491,346,1,3,2010-01-04 08:54:00,2011-05-16 18:05:00,692,0,256,0,0,0,0,339,3460,167,13.036072144288577,8,18,43,39,12,40,27,0.38264987702397935,Normal
JCR0770,11729,346,1,3,2010-01-04 08:21:00,2011-05-16 16:29:00,692,0,0,0,0,0,0,1003,10034,136,12.014152954216046,8,16,40,47,24,21,27,0.3826493428221163,Normal
TPH0474,4540,346,1,3,2010-01-04 07:53:00,2011-05-16 17:56:00,692,0,254,0,0,0,0,388,3460,104,12.533700440528634,7,18,44,39,14,21,35,0.382541322219936,Normal
PLH0862,61788,346,1,3,2010-01-04 07:41:00,2011-05-16 17:44:00,692,0,11,0,0,0,0,5044,56052,226,12.210914740726354,7,18,32,37,25,16,32,0.3824335486420142,Normal
EZH0736,61718,346,1,3,2010-01-04 07:51:00,2011-05-16 16:59:00,692,0,0,0,0,0,0,4974,56052,127,12.011925208205062,7,17,44,41,37,19,31,0.3824264885506282,Normal
JXH0493,61752,346,1,3,2010-01-04 08:15:00,2011-05-16 17:10:00,692,0,0,0,0,0,0,5008,56052,169,12.29587705661355,8,17,36,32,23,15,31,0.38227967499630033,Normal
CAN0842,4490,346,1,3,2010-01-04 08:20:00,2011-05-16 19:27:00,692,0,1093,0,0,0,0,338,3460,160,13.49109131403118,8,19,38,41,22,39,29,0.3822125930312346,Normal
GCC0744,61807,346,1,3,2010-01-04 08:00:00,2011-05-16 16:59:00,692,0,0,0,0,0,0,5063,56052,253,12.008251492549388,7,17,35,42,15,25,31,0.3821060234795446,Normal
KAT0270,36607,346,1,3,2010-01-04 07:12:00,2011-05-16 17:11:00,692,0,0,0,0,0,0,3045,32870,296,11.776927909962575,7,17,21,24,39,23,27,0.38201770294876564,Normal
CCM0467,4487,346,1,3,2010-01-04 07:50:00,2011-05-16 17:57:00,692,0,248,0,0,0,0,335,3460,70,12.5206151103187,7,18,43,40,19,26,25,0.3819382681123318,Normal
MKL0941,36535,346,1,3,2010-01-04 07:05:00,2011-05-16 16:13:00,692,0,0,0,0,0,0,2973,32870,173,11.246284384836459,7,16,16,26,20,38,30,0.3819085194522002,Normal
NAB0801,36590,346,1,3,2010-01-04 08:03:00,2011-05-16 17:13:00,692,0,0,0,0,0,0,3028,32870,168,12.269800491937687,8,17,28,34,10,41,29,0.3818402277908742,Normal
JAM0382,36560,346,1,3,2010-01-04 07:46:00,2011-05-16 16:15:00,692,0,0,0,0,0,0,2998,32870,174,11.530880743982495,7,16,25,23,41,17,23,0.3817953689615726,Normal
MMG0943,36704,346,3,3,2010-01-04 07:00:00,2011-05-16 16:16:00,930,0,0,0,0,0,0,2999,32775,245,11.222237358326067,7,16,23,27,28,34,26,0.381719934038922,Normal
DLH0029,36602,346,1,3,2010-01-04 07:37:00,2011-05-16 18:44:00,692,0,3767,0,0,0,0,3040,32870,155,12.770231134910661,7,19,36,26,38,18,31,0.3816562902128569,Normal
ESH0135,4479,346,1,3,2010-01-04 08:50:00,2011-05-16 17:58:00,692,0,241,0,0,0,0,327,3460,201,13.072114311230186,8,18,35,22,32,44,28,0.3816489069383565,Normal
ZCF0590,4471,346,1,3,2010-01-04 08:26:00,2011-05-16 18:30:00,692,0,722,0,0,0,0,329,3450,122,12.985685528964437,8,18,42,42,42,25,31,0.3813450489078403,Normal
NHH0185,11058,346,10,3,2010-01-04 07:15:00,2011-05-16 18:15:00,710,0,784,0,0,0,0,1006,9342,134,12.239464640983902,7,18,41,43,19,21,33,0.38131330200896324,Normal
ECL0930,36874,346,1,3,2010-01-04 07:02:00,2011-05-16 16:17:00,963,0,0,0,0,0,0,3041,32870,147,11.243206595433097,7,16,28,24,40,18,29,0.3812525130414994,Normal
DOL0332,11734,346,1,3,2010-01-04 07:13:00,2011-05-16 18:12:00,692,0,848,0,0,0,0,1008,10034,138,12.268365433782172,7,18,32,40,41,18,24,0.3810952405945471,Normal
ORM0669,36664,346,2,3,2010-01-04 07:49:00,2011-05-16 15:59:00,870,0,0,0,0,0,0,3019,32775,212,11.519337770019638,7,16,44,39,28,39,36,0.38088037662958796,Normal
JPA0667,36542,346,1,3,2010-01-04 07:48:00,2011-05-16 16:04:00,692,0,0,0,0,0,0,2980,32870,224,11.507525586995786,7,16,49,42,34,35,27,0.38080755365679636,Normal
NMF0780,11726,346,1,3,2010-01-04 08:18:00,2011-05-16 16:26:00,692,0,0,0,0,0,0,1000,10034,159,11.997526863380521,8,16,44,38,36,20,34,0.3806660387291032,Normal
VEB0935,36573,346,1,3,2010-01-04 07:07:00,2011-05-16 16:19:00,692,0,0,0,0,0,0,3011,32870,148,11.247751073196074,7,16,46,37,39,20,32,0.3806016029314265,Normal
HPM0986,54867,346,1,3,2010-01-04 07:40:00,2011-05-16 17:55:00,692,0,9,0,0,0,0,4697,49478,206,12.22975559079228,7,18,41,36,38,23,24,0.38057406763741436,Normal
MHG0244,36539,346,1,3,2010-01-04 07:46:00,2011-05-16 17:00:00,692,0,0,0,0,0,0,2977,32870,228,12.013246120583487,7,17,42,46,21,15,22,0.380400093026648,Normal
NCK0295,4486,346,1,3,2010-01-04 08:57:00,2011-05-16 17:55:00,692,0,225,0,0,0,0,334,3460,230,12.9794917521177,8,18,31,30,38,36,34,0.38032888273670756,Normal
BSH0445,36605,346,1,3,2010-01-04 07:59:00,2011-05-16 17:04:00,692,0,0,0,0,0,0,3043,32870,148,11.983745389974047,7,17,38,22,30,15,21,0.38030281529049115,Normal
SCB0534,11740,346,1,3,2010-01-04 08:59:00,2011-05-16 16:57:00,692,0,0,0,0,0,0,1014,10034,166,12.542248722316865,8,17,20,18,35,22,29,0.3801978457864876,Normal
GCS0518,11727,346,1,3,2010-01-04 08:55:00,2011-05-16 17:03:00,692,0,0,0,0,0,0,1001,10034,158,12.519826042466104,8,17,41,36,23,38,21,0.3800979259155501,Normal
JSH0330,11775,346,1,3,2010-01-04 07:14:00,2011-05-16 18:04:00,692,0,794,0,0,0,0,1049,10034,137,12.206284501061571,7,18,20,16,23,24,28,0.38001053905796517,Normal
SJC0333,11959,346,2,3,2010-01-04 07:06:00,2011-05-16 18:13:00,914,0,812,0,0,0,0,1011,10034,153,12.301028514089808,7,18,22,39,31,36,29,0.37993224189961056,Normal
MSD0939,36555,346,1,3,2010-01-04 07:05:00,2011-05-16 16:11:00,692,0,0,0,0,0,0,2993,32870,159,11.248146628368213,7,16,24,37,15,42,31,0.3798625228103477,Normal
MAE0331,11748,346,1,3,2010-01-04 07:08:00,2011-05-16 18:18:00,692,0,835,0,0,0,0,1022,10034,120,12.296561116785837,7,18,36,39,18,12,28,0.37978284443168675,Normal
PES0085,44098,346,1,3,2010-01-04 07:32:00,2011-05-16 16:41:00,960,0,0,0,0,0,0,3694,39444,171,11.710531089845345,7,17,35,24,18,30,22,0.3796534748981666,Normal
NCK0421,36557,346,1,3,2010-01-04 07:55:00,2011-05-16 17:58:00,692,0,525,0,0,0,0,2995,32870,245,12.477008507262632,7,18,40,41,18,43,24,0.37952293012842875,Normal
CAB0388,36677,346,1,3,2010-01-04 08:00:00,2011-05-16 15:59:00,956,0,0,0,0,0,0,2946,32775,155,11.575646863156747,7,16,37,33,23,40,36,0.3795035436926987,Normal
DDM0579,4489,346,1,3,2010-01-04 08:18:00,2011-05-16 18:30:00,692,0,733,0,0,0,0,337,3460,111,13.015816440187123,8,18,33,45,30,37,26,0.37926182612884135,Normal
TBT0461,4491,346,1,3,2010-01-04 07:50:00,2011-05-16 18:12:00,692,0,266,0,0,0,0,339,3460,120,12.465820529948786,7,18,43,42,13,30,28,0.37916508567340823,Normal
CSJ0340,11743,346,1,3,2010-01-04 07:01:00,2011-05-16 18:08:00,692,0,782,0,0,0,0,1017,10034,156,12.356127054415396,7,18,45,24,19,38,25,0.3791278069536491,Normal
PGC0066,43812,346,1,3,2010-01-04 07:58:00,2011-05-16 18:09:00,692,0,689,0,0,0,0,3676,39444,108,12.489934264585045,7,18,32,39,28,43,26,0.3790718165255934,Normal
CGF0337,11738,346,1,3,2010-01-04 07:14:00,2011-05-16 18:15:00,692,0,822,0,0,0,0,1012,10034,172,12.226273641165445,7,18,32,30,43,15,31,0.3790679859619491,Normal
RBB0485,61763,346,1,3,2010-01-04 08:10:00,2011-05-16 17:15:00,692,0,0,0,0,0,0,5019,56052,166,12.295597687936143,8,17,40,40,35,30,26,0.37906594300417423,Normal
PGO0433,36555,346,1,3,2010-01-04 07:53:00,2011-05-16 16:56:00,692,0,0,0,0,0,0,2993,32870,160,11.969634796881412,7,17,44,40,19,46,35,0.37902967884047195,Normal
WJD0576,4486,346,1,3,2010-01-04 08:21:00,2011-05-16 18:23:00,692,0,697,0,0,0,0,334,3460,179,13.050824788230049,8,18,40,20,23,38,26,0.37894223557319884,Normal
CKB0427,36591,346,1,3,2010-01-04 07:57:00,2011-05-16 16:58:00,692,0,0,0,0,0,0,3029,32870,221,12.033669481566506,7,17,38,38,36,43,37,0.37892556693427576,Normal
BEC0505,58649,346,1,3,2010-01-04 08:07:00,2011-05-16 17:12:00,692,0,0,0,0,0,0,5019,52938,174,12.241351088680114,8,17,35,21,30,19,32,0.3787404243039185,Normal
DOP0562,36548,346,1,3,2010-01-04 08:49:00,2011-05-16 17:51:00,692,0,698,0,0,0,0,2986,32870,225,13.012367297800154,8,18,42,16,37,39,31,0.37869707787928797,Normal
SHR0334,11737,346,1,3,2010-01-04 07:10:00,2011-05-16 18:13:00,692,0,884,0,0,0,0,1011,10034,117,12.349067052909602,7,18,36,41,45,19,31,0.3786576035777787,Normal
EMB0531,11989,346,1,3,2010-01-04 08:50:00,2011-05-16 16:58:00,965,0,0,0,0,0,0,990,10034,139,12.517557761281175,8,17,31,41,31,36,36,0.3783394825077238,Normal
ABN0239,36852,346,1,3,2010-01-04 07:49:00,2011-05-16 17:59:00,959,0,575,0,0,0,0,3023,32870,208,12.56675350048844,7,18,21,37,20,39,25,0.3782623842572705,Normal
MKS0204,41742,346,1,3,2010-01-04 07:08:00,2011-05-16 17:13:00,692,0,0,0,0,0,0,3682,37368,109,11.777083033874755,7,17,21,30,21,16,31,0.3782111666779701,Normal
YEV0793,36567,346,1,3,2010-01-04 08:01:00,2011-05-16 17:11:00,692,0,0,0,0,0,0,3005,32870,175,12.248092542456313,8,17,40,37,42,15,22,0.3781826058411829,Normal
AAV0450,4488,346,1,3,2010-01-04 07:49:00,2011-05-16 18:09:00,692,0,232,0,0,0,0,336,3460,120,12.534536541889484,7,18,44,24,36,41,33,0.3781785993466173,Normal
BSS0463,4523,346,2,3,2010-01-04 07:57:00,2011-05-16 17:57:00,728,0,268,0,0,0,0,335,3460,118,12.52973690028742,7,18,32,40,40,38,28,0.3781086619528774,Normal
NBH0256,36584,346,1,3,2010-01-04 07:32:00,2011-05-16 16:43:00,692,0,0,0,0,0,0,3022,32870,128,11.738109556090095,7,17,41,43,14,21,22,0.37777787241154626,Normal
SOB0586,4483,346,1,3,2010-01-04 08:30:00,2011-05-16 18:37:00,692,0,704,0,0,0,0,331,3460,106,13.0104840508588,8,18,45,35,23,24,30,0.3772572844308714,Normal
AKF0709,4483,346,1,3,2010-01-04 07:31:00,2011-05-16 16:43:00,692,0,0,0,0,0,0,331,3460,178,11.75953602498327,7,17,42,31,29,22,32,0.3771938744200326,Normal
BMC0547,36596,346,1,3,2010-01-04 07:55:00,2011-05-16 17:55:00,692,0,547,0,0,0,0,3034,32870,278,12.477046671767406,7,18,41,18,22,21,35,0.37705484887481183,Normal
SGS0268,36588,346,1,3,2010-01-04 07:02:00,2011-05-16 17:14:00,692,0,0,0,0,0,0,3026,32870,167,11.798185197332458,7,17,47,45,30,19,22,0.3770367964100144,Normal
WTF0387,36501,346,1,3,2010-01-04 08:00:00,2011-05-16 16:13:00,692,0,0,0,0,0,0,3034,32775,222,11.51508177858141,7,16,40,23,40,25,24,0.3769166968974422,Normal
GLR0975,44088,346,1,3,2010-01-04 07:47:00,2011-05-16 18:07:00,957,0,633,0,0,0,0,3687,39444,135,12.506986027944112,7,18,33,44,26,24,24,0.3763295770232891,Normal
PKB0429,36584,346,1,3,2010-01-04 07:49:00,2011-05-16 16:59:00,692,0,0,0,0,0,0,3022,32870,210,12.022195495298492,7,17,34,42,43,40,22,0.37622479931829306,Normal
CCW0524,11706,346,1,3,2010-01-04 08:45:00,2011-05-16 17:06:00,692,0,0,0,0,0,0,1009,10005,103,12.477020331453955,8,17,40,25,20,21,25,0.3760766415342757,Normal
KVS0425,36481,346,1,3,2010-01-04 07:58:00,2011-05-16 18:06:00,692,0,609,0,0,0,0,3014,32775,179,12.522683040486829,7,18,20,19,21,30,35,0.3758724416624462,Normal
TLM0797,36571,346,1,3,2010-01-04 08:08:00,2011-05-16 17:13:00,692,0,0,0,0,0,0,3009,32870,246,12.240436411364195,8,17,43,42,34,23,36,0.3757757220491035,Normal
EBC0390,36580,346,1,3,2010-01-04 07:48:00,2011-05-16 16:07:00,692,0,0,0,0,0,0,3018,32870,115,11.518972115910334,7,16,40,40,40,22,33,0.3757078302279446,Normal
CRP0456,4487,346,1,3,2010-01-04 07:46:00,2011-05-16 18:09:00,692,0,274,0,0,0,0,335,3460,116,12.52819255627368,7,18,37,41,28,43,30,0.3756220533818814,Normal
HLM0933,36612,346,1,3,2010-01-04 07:13:00,2011-05-16 16:22:00,692,0,0,0,0,0,0,3050,32870,141,11.311837648858297,7,16,36,24,23,43,30,0.3755895741337273,Normal
JCR0289,4490,346,1,3,2010-01-04 08:58:00,2011-05-16 18:09:00,692,0,272,0,0,0,0,338,3460,112,13.043875278396436,8,18,32,43,33,33,29,0.3755154281034652,Normal
MIL0255,36598,346,1,3,2010-01-04 07:31:00,2011-05-16 16:57:00,692,0,0,0,0,0,0,3036,32870,259,11.694327558883,7,17,38,16,39,21,27,0.3754118514135378,Normal
ALD0529,11937,346,1,3,2010-01-04 08:57:00,2011-05-16 16:52:00,968,0,0,0,0,0,0,993,9976,158,12.489570243779845,8,17,35,21,19,21,27,0.37531808306168896,Normal
HSD0457,4488,346,1,3,2010-01-04 07:58:00,2011-05-16 17:57:00,692,0,239,0,0,0,0,336,3460,129,12.522058823529411,7,18,38,19,20,42,27,0.3752921472485088,Normal
SOG0411,36565,346,1,3,2010-01-04 07:50:00,2011-05-16 18:08:00,692,0,517,0,0,0,0,3003,32870,234,12.43875290578422,7,18,26,19,21,24,23,0.3752466461808248,Normal
OQH0183,11730,346,1,3,2010-01-04 07:12:00,2011-05-16 18:14:00,692,0,812,0,0,0,0,1004,10034,117,12.265814151747655,7,18,34,38,18,33,23,0.37523236825770045,Normal
ASG0048,43767,346,1,3,2010-01-04 07:50:00,2011-05-16 17:03:00,692,0,0,0,0,0,0,3631,39444,222,12.053967601160691,7,17,41,36,19,24,37,0.37498012644379963,Normal
ROB0272,36563,346,1,3,2010-01-04 07:02:00,2011-05-16 17:14:00,691,0,0,0,0,0,0,3002,32870,106,11.742061647020211,7,17,39,45,23,41,34,0.3749630768388336,Normal
HCW0419,36889,346,1,3,2010-01-04 07:47:00,2011-05-16 17:49:00,965,0,521,0,0,0,0,3054,32870,117,12.545203177098864,7,18,40,21,35,34,35,0.37484719585287646,Normal
NJB0243,36667,346,2,3,2010-01-04 07:55:00,2011-05-16 16:59:00,752,0,0,0,0,0,0,3045,32870,210,11.95849128644285,7,17,23,35,37,24,34,0.37460715981349374,Normal
DVW0103,36611,346,1,3,2010-01-04 07:10:00,2011-05-16 17:22:00,692,0,0,0,0,0,0,3049,32870,228,11.788888585397832,7,17,40,45,44,21,29,0.3744809367343184,Normal
RFP0380,36558,346,1,3,2010-01-04 07:54:00,2011-05-16 15:58:00,692,0,0,0,0,0,0,2996,32870,108,11.491602385250834,7,16,39,39,20,20,32,0.37429975535611126,Normal
DLF0377,36587,346,1,3,2010-01-04 07:55:00,2011-05-16 15:58:00,692,0,0,0,0,0,0,3025,32870,127,11.465438543745046,7,16,39,35,19,27,34,0.3741142236932933,Normal
NJC0705,4489,346,1,3,2010-01-04 07:30:00,2011-05-16 16:45:00,692,0,0,0,0,0,0,337,3460,157,11.709289374025396,7,17,43,39,29,36,31,0.3738531287291295,Normal
TSB0437,11746,346,1,3,2010-01-04 07:50:00,2011-05-16 17:00:00,692,0,0,0,0,0,0,1020,10034,139,12.008172995062148,7,17,26,23,16,30,26,0.37357189506428906,Normal
YCE0983,36589,346,1,3,2010-01-04 07:33:00,2011-05-16 17:35:00,692,0,15,0,0,0,0,3027,32870,176,12.259668206291508,7,18,39,21,42,30,36,0.3734889048601862,Normal
THD0448,4486,346,1,3,2010-01-04 07:51:00,2011-05-16 17:56:00,692,0,223,0,0,0,0,334,3460,116,12.505572893446278,7,18,41,32,29,38,32,0.3733419866415159,Normal
SVL0803,36595,346,1,3,2010-01-04 08:00:00,2011-05-16 17:21:00,692,0,0,0,0,0,0,3033,32870,271,12.26145648312611,8,17,27,35,20,36,32,0.37312667097931634,Normal
