id,user,day,logon_count,logoff_count,off_hours_logons,unique_pcs,device_connects,device_disconnects,unique_device_pcs,file_activity_count,unique_file_pcs,unique_files,sensitive_file_count,email_count,attachment_count,total_email_size,unique_email_pcs,external_email_count,http_request_count,unique_http_urls,off_hours_http,prediction,prediction_probability,ml_risk_score,behavioral_risk_score,final_risk_score,severity
18720,USR0624,2010-02-02,1,2,0,1,1,1,1,10,1,3,1,19,1,216630.0,1,3,125,29,10,1,1.0,100.0,100.0,100.0,Critical
18721,USR0625,2010-01-04,2,2,0,1,1,1,1,5,1,4,1,15,2,215872.0,1,1,94,30,0,1,0.52,52.0,33.0,44.4,Medium
18722,USR0625,2010-01-05,2,2,1,1,0,0,0,6,1,2,0,18,2,93738.0,1,3,104,7,0,1,0.55,55.0,36.0,47.4,Medium
18723,USR0625,2010-01-06,2,1,1,1,0,0,0,4,1,4,2,9,2,241766.0,1,2,144,6,0,1,0.69,69.0,48.0,60.6,High
18724,USR0625,2010-01-07,2,2,1,1,1,1,1,5,1,1,0,18,2,120830.0,1,1,67,7,10,1,1.0,100.0,100.0,100.0,Critical
18725,USR0625,2010-01-08,1,2,1,1,0,0,0,3,1,1,0,16,0,33923.0,1,3,87,17,0,0,0.45,45.0,36.0,41.4,Medium
18726,USR0625,2010-01-09,2,1,0,1,0,0,0,6,1,6,2,12,2,232346.0,1,2,107,30,10,1,1.0,100.0,100.0,100.0,Critical
18727,USR0625,2010-01-10,1,1,0,1,0,0,0,6,1,4,0,19,2,120138.0,1,3,54,27,5,1,1.0,100.0,74.0,89.6,Critical
18728,USR0625,2010-01-11,2,2,0,1,0,0,0,10,1,6,2,21,2,181889.0,1,1,97,38,10,1,1.0,100.0,100.0,100.0,Critical
18729,USR0625,2010-01-12,2,1,0,1,1,1,1,5,1,2,0,18,2,121675.0,1,2,74,5,0,1,0.5,50.0,31.0,42.4,Medium
18730,USR0625,2010-01-13,2,1,0,1,1,1,1,3,1,2,0,17,1,102985.0,1,2,65,16,5,1,1.0,100.0,81.0,92.4,Critical
18731,USR0625,2010-01-14,1,1,0,1,1,1,1,5,1,3,2,10,1,212256.0,1,0,53,14,10,1,1.0,100.0,100.0,100.0,Critical
18732,USR0625,2010-01-15,1,1,1,1,0,0,0,7,1,6,2,19,1,76369.0,1,0,48,12,5,1,1.0,100.0,82.0,92.8,Critical
18733,USR0625,2010-01-16,2,2,0,1,0,0,0,7,1,6,1,15,1,12049.0,1,1,115,22,5,1,1.0,100.0,68.0,87.2,Critical
18734,USR0625,2010-01-17,1,1,0,1,0,0,0,12,1,7,2,8,2,116028.0,1,0,85,33,0,0,0.34,34.0,20.0,28.4,Low
18735,USR0625,2010-01-18,1,2,0,1,0,0,0,6,1,5,1,12,1,109949.0,1,3,116,16,0,0,0.47,47.0,34.0,41.8,Medium
18736,USR0625,2010-01-19,2,1,0,1,0,0,0,9,1,5,1,20,2,71324.0,1,3,52,23,10,1,1.0,100.0,100.0,100.0,Critical
18737,USR0625,2010-01-20,1,1,0,1,0,0,0,12,1,6,2,11,2,108049.0,1,1,143,16,0,0,0.44,44.0,28.0,37.6,Low
18738,USR0625,2010-01-21,2,1,0,1,0,0,0,9,1,6,2,15,2,211941.0,1,2,89,32,0,1,0.54,54.0,36.0,46.8,Medium
18739,USR0625,2010-01-22,2,1,0,1,0,0,0,12,1,4,2,10,1,220139.0,1,1,108,8,5,1,1.0,100.0,78.0,91.2,Critical
18740,USR0625,2010-01-23,2,1,1,1,0,0,0,9,1,5,0,11,0,238810.0,1,0,116,29,10,1,1.0,100.0,100.0,100.0,Critical
18741,USR0625,2010-01-24,1,1,0,1,0,0,0,6,1,3,1,13,0,114757.0,1,2,99,34,0,0,0.32,32.0,26.0,29.6,Low
18742,USR0625,2010-01-25,1,1,0,1,1,1,1,3,1,5,1,21,1,144392.0,1,2,95,6,0,1,0.57,57.0,41.0,50.6,Medium
18743,USR0625,2010-01-26,2,2,0,1,0,0,0,11,1,3,1,7,2,146192.0,1,1,28,21,0,0,0.32,32.0,18.0,26.4,Low
18744,USR0625,2010-01-27,1,1,0,1,0,0,0,4,1,4,2,10,2,130378.0,1,3,118,14,0,1,0.64,64.0,44.0,56.0,Medium
18745,USR0625,2010-01-28,1,1,0,1,1,1,1,8,1,5,1,12,0,128735.0,1,0,108,14,5,1,1.0,100.0,75.0,90.0,Critical
18746,USR0625,2010-01-29,1,2,0,1,0,0,0,12,1,5,2,15,1,185388.0,1,1,144,11,0,0,0.39,39.0,28.0,34.6,Low
18747,USR0625,2010-01-30,1,1,0,1,1,1,1,7,1,4,0,21,0,114032.0,1,2,104,5,5,1,1.0,100.0,81.0,92.4,Critical
18748,USR0625,2010-01-31,1,1,0,1,0,0,0,8,1,5,1,13,1,246973.0,1,1,122,9,0,0,0.27,27.0,18.0,23.4,Low
18749,USR0625,2010-02-01,2,2,0,1,1,1,1,6,1,3,2,10,1,18173.0,1,0,33,36,0,0,0.49,49.0,35.0,43.4,Medium
18750,USR0625,2010-02-02,1,2,0,1,0,0,0,10,1,5,1,19,1,168124.0,1,1,55,38,10,1,1.0,100.0,100.0,100.0,Critical
18751,USR0626,2010-01-04,1,2,0,1,0,0,0,11,1,7,2,12,1,151949.0,1,0,141,15,0,0,0.29,29.0,20.0,25.4,Low
18752,USR0626,2010-01-05,1,2,0,1,1,1,1,1,1,5,0,12,0,56976.0,1,2,23,16,0,0,0.4,40.0,31.0,36.4,Low
18753,USR0626,2010-01-06,1,1,1,1,0,0,0,7,1,5,0,8,1,242992.0,1,1,152,18,5,1,1.0,100.0,70.0,88.0,Critical
18754,USR0626,2010-01-07,1,2,0,1,1,1,1,11,1,6,1,9,0,240471.0,1,2,33,39,5,1,1.0,100.0,91.0,96.4,Critical
18755,USR0626,2010-01-08,1,2,0,1,1,1,1,6,1,4,0,12,2,79442.0,1,2,85,7,10,1,1.0,100.0,100.0,100.0,Critical
18756,USR0626,2010-01-09,1,1,0,1,0,0,0,9,1,3,1,20,1,213580.0,1,1,47,13,0,0,0.27,27.0,18.0,23.4,Low
18757,USR0626,2010-01-10,2,2,0,1,0,0,0,12,1,5,2,16,0,197767.0,1,2,57,10,5,1,1.0,100.0,86.0,94.4,Critical
18758,USR0626,2010-01-11,1,2,0,1,0,0,0,6,1,3,1,7,2,239830.0,1,0,119,18,10,1,1.0,100.0,100.0,100.0,Critical
18759,USR0626,2010-01-12,1,2,0,1,1,1,1,4,1,2,0,15,1,37328.0,1,1,84,11,10,1,1.0,100.0,100.0,100.0,Critical
18760,USR0626,2010-01-13,1,2,0,1,0,0,0,6,1,6,2,19,1,168365.0,1,3,120,24,10,1,1.0,100.0,100.0,100.0,Critical
18761,USR0626,2010-01-14,1,2,0,1,0,0,0,3,1,4,2,21,2,247866.0,1,3,140,40,10,1,1.0,100.0,100.0,100.0,Critical
18762,USR0626,2010-01-15,1,1,0,1,0,0,0,6,1,5,2,23,1,163289.0,1,3,95,29,0,1,0.59,59.0,44.0,53.0,Medium
18763,USR0626,2010-01-16,1,1,0,1,0,0,0,11,1,2,1,17,2,161953.0,1,2,102,30,0,0,0.42,42.0,26.0,35.6,Low
18764,USR0626,2010-01-17,1,1,0,1,0,0,0,7,1,7,2,20,1,203150.0,1,1,78,21,0,0,0.39,39.0,28.0,34.6,Low
18765,USR0626,2010-01-18,2,1,0,1,0,0,0,3,1,4,2,20,1,24851.0,1,0,130,26,10,1,1.0,100.0,100.0,100.0,Critical
18766,USR0626,2010-01-19,1,1,0,1,1,1,1,2,1,4,0,20,2,134910.0,1,3,103,28,5,1,1.0,100.0,89.0,95.6,Critical
18767,USR0626,2010-01-20,1,1,1,1,1,1,1,8,1,5,0,6,1,148760.0,1,1,84,39,10,1,1.0,100.0,100.0,100.0,Critical
18768,USR0626,2010-01-21,1,2,0,1,0,0,0,10,1,3,1,16,1,96615.0,1,1,26,13,0,0,0.27,27.0,18.0,23.4,Low
18769,USR0626,2010-01-22,1,1,0,1,0,0,0,7,1,5,0,15,2,228384.0,1,0,36,16,0,0,0.1,10.0,0.0,6.0,Low
18770,USR0626,2010-01-23,2,2,0,1,0,0,0,9,1,3,2,21,1,121070.0,1,1,101,6,5,1,1.0,100.0,78.0,91.2,Critical
18771,USR0626,2010-01-24,2,2,1,1,1,1,1,10,1,3,2,22,0,143714.0,1,3,102,17,0,1,0.89,89.0,71.0,81.8,High
18772,USR0626,2010-01-25,2,1,0,1,0,0,0,4,1,5,2,10,0,140626.0,1,2,139,34,5,1,1.0,100.0,86.0,94.4,Critical
18773,USR0626,2010-01-26,1,1,0,1,1,1,1,3,1,6,2,19,2,37015.0,1,2,73,30,0,1,0.74,74.0,51.0,64.8,High
18774,USR0626,2010-01-27,1,1,1,1,1,1,1,7,1,6,2,11,0,51049.0,1,1,131,26,10,1,1.0,100.0,100.0,100.0,Critical
18775,USR0626,2010-01-28,1,1,1,1,1,1,1,6,1,5,2,18,0,170579.0,1,0,104,20,10,1,1.0,100.0,100.0,100.0,Critical
18776,USR0626,2010-01-29,1,2,0,1,0,0,0,3,1,6,2,22,0,192200.0,1,2,34,9,0,0,0.44,44.0,36.0,40.8,Medium
18777,USR0626,2010-01-30,1,1,0,1,0,0,0,5,1,7,2,17,2,214923.0,1,0,63,36,0,0,0.34,34.0,20.0,28.4,Low
18778,USR0626,2010-01-31,2,1,1,1,0,0,0,8,1,3,0,15,1,172783.0,1,2,134,29,10,1,1.0,100.0,100.0,100.0,Critical
18779,USR0626,2010-02-01,2,1,0,1,1,1,1,7,1,3,1,11,1,108662.0,1,1,60,9,0,0,0.47,47.0,33.0,41.4,Medium
18780,USR0626,2010-02-02,2,1,0,1,0,0,0,10,1,7,2,13,0,45410.0,1,1,110,32,0,0,0.34,34.0,28.0,31.6,Low
18781,USR0627,2010-01-04,1,2,0,1,0,0,0,6,1,6,2,13,0,105667.0,1,0,110,20,5,1,0.99,99.0,70.0,87.4,Critical
18782,USR0627,2010-01-05,1,1,0,1,0,0,0,12,1,4,2,12,1,179028.0,1,2,33,22,10,1,1.0,100.0,100.0,100.0,Critical
18783,USR0627,2010-01-06,2,1,0,1,1,1,1,3,1,3,0,19,0,189013.0,1,3,138,11,0,1,0.5,50.0,39.0,45.6,Medium
18784,USR0627,2010-01-07,1,2,1,1,0,0,0,8,1,3,0,14,2,166331.0,1,1,109,12,0,0,0.35,35.0,20.0,29.0,Low
18785,USR0627,2010-01-08,2,1,1,1,0,0,0,6,1,5,1,10,2,130442.0,1,1,135,26,0,0,0.47,47.0,30.0,40.2,Medium
18786,USR0627,2010-01-09,1,1,0,1,1,1,1,5,1,1,0,14,2,224801.0,1,1,123,22,5,1,1.0,100.0,73.0,89.2,Critical
18787,USR0627,2010-01-10,2,2,1,1,0,0,0,4,1,5,0,12,1,154675.0,1,0,48,38,0,0,0.2,20.0,12.0,16.8,Low
18788,USR0627,2010-01-11,1,1,0,1,0,0,0,2,1,2,1,13,1,59770.0,1,3,120,37,0,0,0.47,47.0,34.0,41.8,Medium
18789,USR0627,2010-01-12,2,1,0,1,0,0,0,10,1,6,2,6,2,100067.0,1,1,54,5,0,0,0.44,44.0,28.0,37.6,Low
18790,USR0627,2010-01-13,2,2,0,1,0,0,0,9,1,5,2,9,1,81687.0,1,1,34,32,0,0,0.39,39.0,28.0,34.6,Low
18791,USR0627,2010-01-14,1,2,0,1,0,0,0,8,1,1,0,11,1,160310.0,1,1,102,35,0,0,0.15,15.0,8.0,12.2,Low
18792,USR0627,2010-01-15,1,1,1,1,1,1,1,4,1,4,1,13,2,80904.0,1,3,140,18,0,1,0.87,87.0,61.0,76.6,High
18793,USR0627,2010-01-16,2,1,0,1,1,1,1,9,1,7,2,8,2,49084.0,1,2,69,7,5,1,1.0,100.0,100.0,100.0,Critical
18794,USR0627,2010-01-17,2,2,0,1,0,0,0,7,1,3,1,23,2,104448.0,1,3,74,15,5,1,1.0,100.0,84.0,93.6,Critical
18795,USR0627,2010-01-18,2,2,0,1,0,0,0,1,1,5,0,7,0,150396.0,1,0,42,13,0,0,0.0,0.0,0.0,0.0,Low
18796,USR0627,2010-01-19,1,1,0,1,0,0,0,6,1,3,0,12,2,211549.0,1,3,60,17,0,0,0.4,40.0,24.0,33.6,Low
18797,USR0627,2010-01-20,1,1,0,1,0,0,0,8,1,5,0,9,1,68391.0,1,0,78,8,10,1,1.0,100.0,100.0,100.0,Critical
18798,USR0627,2010-01-21,1,2,0,1,0,0,0,4,1,2,1,17,2,142870.0,1,0,34,24,10,1,1.0,100.0,100.0,100.0,Critical
18799,USR0627,2010-01-22,1,1,1,1,0,0,0,1,1,4,0,14,1,63176.0,1,1,41,33,0,0,0.3,30.0,20.0,26.0,Low
18800,USR0627,2010-01-23,1,1,0,1,1,1,1,7,1,1,0,11,1,85913.0,1,2,28,15,0,0,0.45,45.0,31.0,39.4,Low
18801,USR0627,2010-01-24,1,2,0,1,0,0,0,5,1,3,0,7,0,74291.0,1,2,56,18,0,0,0.2,20.0,16.0,18.4,Low
18802,USR0627,2010-01-25,1,1,0,1,0,0,0,2,1,3,0,13,2,152202.0,1,1,70,33,0,0,0.2,20.0,8.0,15.2,Low
18803,USR0627,2010-01-26,2,1,0,1,0,0,0,8,1,5,0,14,2,108266.0,1,2,25,11,0,0,0.3,30.0,16.0,24.4,Low
18804,USR0627,2010-01-27,2,1,0,1,0,0,0,1,1,3,0,16,1,109161.0,1,3,77,16,5,1,1.0,100.0,74.0,89.6,Critical
18805,USR0627,2010-01-28,2,1,0,1,0,0,0,10,1,3,0,18,0,169222.0,1,2,72,23,10,1,1.0,100.0,100.0,100.0,Critical
18806,USR0627,2010-01-29,1,1,0,1,0,0,0,7,1,4,0,21,0,124585.0,1,1,159,7,10,1,1.0,100.0,100.0,100.0,Critical
18807,USR0627,2010-01-30,2,1,0,1,0,0,0,9,1,7,2,21,1,62455.0,1,3,102,15,5,1,1.0,100.0,94.0,97.6,Critical
18808,USR0627,2010-01-31,1,2,0,1,0,0,0,10,1,5,1,17,0,128526.0,1,2,81,18,0,0,0.32,32.0,26.0,29.6,Low
18809,USR0627,2010-02-01,2,2,0,1,0,0,0,9,1,5,2,11,0,137523.0,1,0,104,35,5,1,0.99,99.0,70.0,87.4,Critical
18810,USR0627,2010-02-02,2,1,1,1,0,0,0,1,1,3,0,13,1,22756.0,1,3,53,10,0,1,0.5,50.0,36.0,44.4,Medium
18811,USR0628,2010-01-04,2,2,0,1,0,0,0,8,1,1,0,14,0,218512.0,1,1,37,26,0,0,0.1,10.0,8.0,9.2,Low
18812,USR0628,2010-01-05,2,2,0,1,0,0,0,6,1,7,2,22,1,53578.0,1,2,110,8,0,0,0.49,49.0,36.0,43.8,Medium
18813,USR0628,2010-01-06,2,2,0,1,0,0,0,7,1,3,1,19,2,67816.0,1,1,146,5,0,0,0.32,32.0,18.0,26.4,Low
18814,USR0628,2010-01-07,2,2,0,1,1,1,1,7,1,1,0,22,0,240496.0,1,2,123,22,0,0,0.4,40.0,31.0,36.4,Low
18815,USR0628,2010-01-08,1,1,0,1,1,1,1,2,1,2,1,18,1,222191.0,1,1,55,8,0,0,0.47,47.0,33.0,41.4,Medium
18816,USR0628,2010-01-09,1,2,0,1,0,0,0,4,1,6,2,14,2,181828.0,1,1,45,33,0,0,0.44,44.0,28.0,37.6,Low
18817,USR0628,2010-01-10,2,1,0,1,0,0,0,4,1,4,1,16,1,206509.0,1,3,92,20,5,1,1.0,100.0,84.0,93.6,Critical
18818,USR0628,2010-01-11,1,2,0,1,0,0,0,12,1,3,2,17,0,25360.0,1,1,20,26,0,0,0.34,34.0,28.0,31.6,Low
18819,USR0628,2010-01-12,2,2,1,1,1,1,1,2,1,1,0,18,0,113458.0,1,0,130,9,0,0,0.35,35.0,27.0,31.8,Low
18820,USR0628,2010-01-13,2,2,0,1,1,1,1,6,1,4,0,5,2,42014.0,1,0,113,14,10,1,1.0,100.0,100.0,100.0,Critical
18821,USR0628,2010-01-14,2,1,0,1,1,1,1,6,1,5,2,14,0,126674.0,1,1,87,19,5,1,1.0,100.0,93.0,97.2,Critical
18822,USR0628,2010-01-15,2,2,0,1,0,0,0,10,1,4,2,13,0,224804.0,1,1,93,39,5,1,1.0,100.0,78.0,91.2,Critical
18823,USR0628,2010-01-16,1,2,0,1,0,0,0,5,1,1,0,19,1,128132.0,1,0,102,23,5,1,0.8,80.0,50.0,68.0,High
18824,USR0628,2010-01-17,2,1,0,1,1,1,1,12,1,5,2,21,2,130760.0,1,1,155,20,10,1,1.0,100.0,100.0,100.0,Critical
18825,USR0628,2010-01-18,1,1,0,1,1,1,1,9,1,1,0,12,0,239450.0,1,2,91,18,5,1,1.0,100.0,81.0,92.4,Critical
18826,USR0628,2010-01-19,1,2,1,1,1,1,1,9,1,7,2,20,2,142895.0,1,1,73,14,0,1,0.79,79.0,55.0,69.4,High
18827,USR0628,2010-01-20,1,2,0,1,0,0,0,2,1,6,1,12,0,109283.0,1,2,33,38,10,1,1.0,100.0,100.0,100.0,Critical
18828,USR0628,2010-01-21,2,1,0,1,0,0,0,4,1,4,2,20,0,143461.0,1,2,95,16,10,1,1.0,100.0,100.0,100.0,Critical
18829,USR0628,2010-01-22,1,2,0,1,0,0,0,3,1,3,0,19,2,196815.0,1,1,96,20,0,0,0.2,20.0,8.0,15.2,Low
18830,USR0628,2010-01-23,2,1,0,1,0,0,0,3,1,3,1,22,1,122857.0,1,3,27,19,0,0,0.47,47.0,34.0,41.8,Medium
18831,USR0628,2010-01-24,2,2,0,1,0,0,0,5,1,4,2,10,1,133009.0,1,2,45,23,0,0,0.49,49.0,36.0,43.8,Medium
18832,USR0628,2010-01-25,2,1,0,1,0,0,0,9,1,4,1,17,2,185241.0,1,3,24,6,0,1,0.52,52.0,34.0,44.8,Medium
18833,USR0628,2010-01-26,2,2,0,1,0,0,0,2,1,6,1,23,2,175893.0,1,3,23,33,0,1,0.52,52.0,34.0,44.8,Medium
18834,USR0628,2010-01-27,2,1,0,1,0,0,0,9,1,1,0,6,1,144748.0,1,0,42,6,5,1,0.8,80.0,50.0,68.0,High
18835,USR0628,2010-01-28,1,2,1,1,0,0,0,3,1,4,0,22,0,47430.0,1,3,35,10,0,0,0.45,45.0,36.0,41.4,Medium
18836,USR0628,2010-01-29,1,1,0,1,0,0,0,9,1,4,2,8,0,201502.0,1,1,93,5,0,0,0.34,34.0,28.0,31.6,Low
18837,USR0628,2010-01-30,2,2,1,1,0,0,0,3,1,5,2,13,1,228346.0,1,2,97,5,0,1,0.64,64.0,48.0,57.6,Medium
18838,USR0628,2010-01-31,1,2,0,1,0,0,0,6,1,2,1,15,2,224742.0,1,1,26,35,0,0,0.32,32.0,18.0,26.4,Low
18839,USR0628,2010-02-01,2,2,1,1,0,0,0,6,1,6,2,7,1,139754.0,1,2,133,30,0,1,0.64,64.0,48.0,57.6,Medium
18840,USR0628,2010-02-02,2,1,0,1,1,1,1,4,1,4,2,20,0,160637.0,1,3,49,31,5,1,1.0,100.0,100.0,100.0,Critical
18841,USR0629,2010-01-04,2,1,0,1,0,0,0,1,1,5,0,15,0,117085.0,1,2,105,29,0,0,0.2,20.0,16.0,18.4,Low
18842,USR0629,2010-01-05,2,2,0,1,1,1,1,8,1,2,0,21,2,149366.0,1,3,35,12,5,1,1.0,100.0,89.0,95.6,Critical
18843,USR0629,2010-01-06,1,1,0,1,0,0,0,3,1,4,2,16,0,57220.0,1,2,46,36,5,1,1.0,100.0,86.0,94.4,Critical
18844,USR0629,2010-01-07,2,2,0,1,0,0,0,11,1,6,2,17,1,159664.0,1,3,38,16,0,1,0.59,59.0,44.0,53.0,Medium
18845,USR0629,2010-01-08,2,1,0,1,0,0,0,7,1,6,2,7,0,230237.0,1,2,106,25,0,0,0.44,44.0,36.0,40.8,Medium
18846,USR0629,2010-01-09,2,1,0,1,0,0,0,11,1,4,1,9,2,162096.0,1,0,74,27,5,1,0.97,97.0,60.0,82.2,High
18847,USR0629,2010-01-10,1,2,0,1,0,0,0,3,1,4,1,19,0,106340.0,1,1,112,37,0,0,0.22,22.0,18.0,20.4,Low
18848,USR0629,2010-01-11,1,2,0,1,0,0,0,5,1,3,1,19,2,165172.0,1,2,31,12,0,0,0.42,42.0,26.0,35.6,Low
18849,USR0629,2010-01-12,1,2,0,1,0,0,0,7,1,4,2,18,0,91679.0,1,0,142,21,10,1,1.0,100.0,100.0,100.0,Critical
18850,USR0629,2010-01-13,1,1,0,1,0,0,0,1,1,2,0,16,1,138808.0,1,0,62,5,5,1,0.8,80.0,50.0,68.0,High
18851,USR0629,2010-01-14,2,1,0,1,0,0,0,9,1,2,1,8,1,93388.0,1,1,124,23,10,1,1.0,100.0,100.0,100.0,Critical
18852,USR0629,2010-01-15,1,1,1,1,0,0,0,8,1,7,2,15,2,177577.0,1,2,72,10,10,1,1.0,100.0,100.0,100.0,Critical
18853,USR0629,2010-01-16,2,2,0,1,0,0,0,9,1,5,2,7,0,168304.0,1,2,78,34,5,1,1.0,100.0,86.0,94.4,Critical
18854,USR0629,2010-01-17,2,2,0,1,1,1,1,9,1,5,0,7,1,25057.0,1,0,83,39,5,1,1.0,100.0,65.0,86.0,Critical
18855,USR0629,2010-01-18,1,1,0,1,0,0,0,2,1,1,0,21,1,110454.0,1,2,102,25,0,0,0.25,25.0,16.0,21.4,Low
18856,USR0629,2010-01-19,1,1,0,1,0,0,0,5,1,2,1,10,0,37698.0,1,0,86,40,10,1,1.0,100.0,100.0,100.0,Critical
18857,USR0629,2010-01-20,1,1,1,1,0,0,0,7,1,3,0,20,1,189019.0,1,2,89,39,0,0,0.4,40.0,28.0,35.2,Low
18858,USR0629,2010-01-21,2,2,0,1,0,0,0,5,1,7,2,13,2,230318.0,1,1,120,9,0,0,0.44,44.0,28.0,37.6,Low
18859,USR0629,2010-01-22,1,2,0,1,0,0,0,10,1,2,0,10,1,137120.0,1,2,129,13,0,0,0.25,25.0,16.0,21.4,Low
18860,USR0629,2010-01-23,1,1,0,1,0,0,0,7,1,5,0,19,2,13181.0,1,3,41,36,10,1,1.0,100.0,100.0,100.0,Critical
18861,USR0629,2010-01-24,2,1,0,1,0,0,0,11,1,5,1,15,2,116382.0,1,0,105,31,10,1,1.0,100.0,100.0,100.0,Critical
18862,USR0629,2010-01-25,1,2,0,1,0,0,0,10,1,5,0,23,0,139303.0,1,3,97,38,10,1,1.0,100.0,100.0,100.0,Critical
18863,USR0629,2010-01-26,1,2,1,1,0,0,0,2,1,2,1,13,2,178191.0,1,2,135,27,5,1,1.0,100.0,88.0,95.2,Critical
18864,USR0629,2010-01-27,2,2,0,1,1,1,1,4,1,5,2,22,1,209591.0,1,2,69,34,0,1,0.69,69.0,51.0,61.8,High
18865,USR0629,2010-01-28,2,2,0,1,0,0,0,3,1,2,1,20,1,36266.0,1,3,111,37,0,0,0.47,47.0,34.0,41.8,Medium
18866,USR0629,2010-01-29,1,2,0,1,0,0,0,10,1,2,0,21,0,156065.0,1,3,138,16,5,1,1.0,100.0,74.0,89.6,Critical
18867,USR0629,2010-01-30,1,1,0,1,0,0,0,11,1,4,1,23,0,198365.0,1,3,128,26,5,1,1.0,100.0,84.0,93.6,Critical
18868,USR0629,2010-01-31,1,1,0,1,1,1,1,5,1,3,1,7,1,56530.0,1,1,25,35,0,0,0.47,47.0,33.0,41.4,Medium
18869,USR0629,2010-02-01,2,2,0,1,1,1,1,7,1,4,2,20,1,195708.0,1,1,95,9,5,1,1.0,100.0,93.0,97.2,Critical
18870,USR0629,2010-02-02,2,1,1,1,1,1,1,8,1,2,0,12,2,221781.0,1,3,56,40,10,1,1.0,100.0,100.0,100.0,Critical
18871,USR0630,2010-01-04,1,2,0,1,0,0,0,5,1,4,0,7,1,227194.0,1,0,128,15,10,1,1.0,100.0,100.0,100.0,Critical
18872,USR0630,2010-01-05,1,2,0,1,0,0,0,3,1,5,2,11,0,129780.0,1,1,117,21,0,0,0.34,34.0,28.0,31.6,Low
18873,USR0630,2010-01-06,2,2,0,1,1,1,1,5,1,4,1,8,2,122189.0,1,1,101,37,0,1,0.52,52.0,33.0,44.4,Medium
18874,USR0630,2010-01-07,1,2,0,1,0,0,0,2,1,4,0,23,0,228650.0,1,3,111,39,10,1,1.0,100.0,100.0,100.0,Critical
18875,USR0630,2010-01-08,2,2,0,1,1,1,1,10,1,5,0,9,0,170609.0,1,0,25,12,0,0,0.2,20.0,15.0,18.0,Low
18876,USR0630,2010-01-09,1,2,0,1,0,0,0,8,1,4,0,18,0,44913.0,1,3,66,36,0,0,0.3,30.0,24.0,27.6,Low
18877,USR0630,2010-01-10,1,1,0,1,0,0,0,9,1,1,0,9,1,184610.0,1,0,135,35,5,1,0.8,80.0,50.0,68.0,High
18878,USR0630,2010-01-11,1,1,1,1,0,0,0,7,1,4,0,14,0,159451.0,1,2,106,40,0,0,0.35,35.0,28.0,32.2,Low
18879,USR0630,2010-01-12,2,2,1,1,0,0,0,5,1,4,2,18,2,80053.0,1,1,83,22,0,1,0.59,59.0,40.0,51.4,Medium
18880,USR0630,2010-01-13,1,2,0,1,1,1,1,7,1,2,1,10,2,244308.0,1,1,50,8,5,1,1.0,100.0,83.0,93.2,Critical
18881,USR0630,2010-01-14,1,2,1,1,1,1,1,2,1,2,0,12,2,129774.0,1,0,76,20,0,0,0.45,45.0,27.0,37.8,Low
18882,USR0630,2010-01-15,1,2,1,1,0,0,0,8,1,2,0,16,1,73664.0,1,3,60,19,5,1,1.0,100.0,86.0,94.4,Critical
18883,USR0630,2010-01-16,2,2,0,1,0,0,0,12,1,5,2,9,0,95370.0,1,0,146,32,5,1,0.99,99.0,70.0,87.4,Critical
18884,USR0630,2010-01-17,1,1,0,1,1,1,1,11,1,5,1,14,1,129800.0,1,1,44,19,0,0,0.47,47.0,33.0,41.4,Medium
18885,USR0630,2010-01-18,1,2,0,1,1,1,1,8,1,3,0,9,0,42662.0,1,3,126,18,0,1,0.5,50.0,39.0,45.6,Medium
18886,USR0630,2010-01-19,1,2,1,1,0,0,0,8,1,1,0,17,1,215291.0,1,3,128,35,10,1,1.0,100.0,100.0,100.0,Critical
18887,USR0630,2010-01-20,1,1,0,1,0,0,0,3,1,6,1,7,1,30516.0,1,0,60,35,0,0,0.17,17.0,10.0,14.2,Low
18888,USR0630,2010-01-21,1,1,0,1,1,1,1,6,1,4,0,22,2,215112.0,1,2,34,16,0,1,0.5,50.0,31.0,42.4,Medium
18889,USR0630,2010-01-22,2,2,0,1,0,0,0,8,1,4,2,10,0,17559.0,1,0,40,14,5,1,0.99,99.0,70.0,87.4,Critical
18890,USR0630,2010-01-23,1,1,1,1,1,1,1,5,1,5,1,8,2,128184.0,1,0,119,18,0,1,0.57,57.0,37.0,49.0,Medium
18891,USR0630,2010-01-24,1,1,1,1,1,1,1,9,1,6,2,8,1,59575.0,1,2,85,38,0,1,0.84,84.0,63.0,75.6,High
18892,USR0630,2010-01-25,1,1,1,1,0,0,0,9,1,4,0,17,0,62662.0,1,0,108,15,0,0,0.15,15.0,12.0,13.8,Low
18893,USR0630,2010-01-26,1,2,1,1,1,1,1,7,1,2,1,17,1,139961.0,1,3,56,13,0,1,0.82,82.0,61.0,73.6,High
18894,USR0630,2010-01-27,1,1,1,1,0,0,0,2,1,3,0,19,1,166116.0,1,0,151,21,10,1,1.0,100.0,100.0,100.0,Critical
18895,USR0630,2010-01-28,2,2,0,1,0,0,0,5,1,3,0,17,2,81694.0,1,3,49,10,0,0,0.4,40.0,24.0,33.6,Low
18896,USR0630,2010-01-29,2,1,0,1,0,0,0,10,1,5,2,16,0,21514.0,1,0,41,26,0,0,0.24,24.0,20.0,22.4,Low
18897,USR0630,2010-01-30,1,2,0,1,0,0,0,2,1,2,0,10,2,12154.0,1,1,48,20,5,1,0.95,95.0,58.0,80.2,High
