logon_count,logoff_count,off_hours_logons,unique_pcs,device_connects,device_disconnects,unique_device_pcs,file_activity_count,unique_file_pcs,unique_files,sensitive_file_count,email_count,attachment_count,total_email_size,unique_email_pcs,external_email_count,http_request_count,unique_http_urls,off_hours_http,user,day
2,2,1,1,0,0,0,6,1,2,1,18,1,218728.0,1,2,121,19,0,USR0602,2010-01-08
1,1,0,1,1,1,1,2,1,4,1,16,0,107199.0,1,3,72,17,0,USR0602,2010-01-09
2,1,1,1,1,1,1,5,1,2,1,20,2,21740.0,1,0,114,17,0,USR0602,2010-01-10
2,2,0,1,0,0,0,4,1,3,0,16,2,29902.0,1,1,121,35,0,USR0602,2010-01-11
2,2,1,1,1,1,1,8,1,5,0,20,1,22441.0,1,0,65,28,0,USR0602,2010-01-12
1,2,0,1,0,0,0,6,1,4,2,13,2,239382.0,1,3,79,33,0,USR0602,2010-01-13
1,2,0,1,0,0,0,8,1,5,2,8,2,147690.0,1,1,60,13,10,USR0602,2010-01-14
1,1,0,1,0,0,0,8,1,4,1,8,0,38322.0,1,1,60,16,5,USR0602,2010-01-15
2,2,0,1,1,1,1,9,1,3,1,21,2,142327.0,1,3,96,34,10,USR0602,2010-01-16
1,1,1,1,1,1,1,3,1,4,1,17,2,27316.0,1,2,125,33,10,USR0602,2010-01-17
1,1,0,1,1,1,1,9,1,3,0,19,2,114278.0,1,0,66,33,0,USR0602,2010-01-18
2,1,0,1,1,1,1,5,1,5,0,7,2,52417.0,1,1,114,12,0,USR0602,2010-01-19
1,2,1,1,0,0,0,10,1,4,1,13,2,61232.0,1,0,89,13,0,USR0602,2010-01-20
1,2,0,1,0,0,0,8,1,1,0,15,0,221096.0,1,1,60,14,0,USR0602,2010-01-21
2,1,0,1,1,1,1,4,1,1,0,21,2,129305.0,1,1,109,18,5,USR0602,2010-01-22
2,2,1,1,0,0,0,4,1,3,2,12,2,103672.0,1,1,43,21,0,USR0602,2010-01-23
1,1,1,1,1,1,1,1,1,3,0,10,2,162237.0,1,1,24,31,0,USR0602,2010-01-24
1,1,0,1,0,0,0,8,1,2,0,11,0,68928.0,1,3,98,25,0,USR0602,2010-01-25
2,2,0,1,1,1,1,3,1,7,2,21,0,155279.0,1,1,145,14,0,USR0602,2010-01-26
1,2,0,1,0,0,0,11,1,2,1,9,0,223379.0,1,3,64,27,0,USR0602,2010-01-27
1,2,1,1,0,0,0,6,1,3,2,15,0,111336.0,1,2,43,17,10,USR0602,2010-01-28
2,2,0,1,1,1,1,4,1,4,0,19,0,237878.0,1,3,148,32,10,USR0602,2010-01-29
2,2,0,1,0,0,0,6,1,5,1,19,2,41600.0,1,2,160,14,10,USR0602,2010-01-30
2,1,1,1,0,0,0,7,1,5,2,6,0,132323.0,1,0,122,16,0,USR0602,2010-01-31
1,1,0,1,0,0,0,3,1,1,0,16,0,248037.0,1,1,76,36,10,USR0602,2010-02-01
2,2,0,1,0,0,0,4,1,5,0,7,2,243026.0,1,2,98,25,0,USR0602,2010-02-02
2,1,0,1,0,0,0,6,1,5,2,9,0,58192.0,1,1,109,26,0,USR0603,2010-01-04
2,2,0,1,1,1,1,3,1,5,1,9,1,161222.0,1,0,149,29,10,USR0603,2010-01-05
2,1,1,1,1,1,1,9,1,5,0,17,0,135855.0,1,3,128,27,0,USR0603,2010-01-06
1,2,1,1,0,0,0,4,1,7,2,22,1,109217.0,1,2,38,38,0,USR0603,2010-01-07
1,1,0,1,0,0,0,6,1,5,2,20,0,65265.0,1,1,148,40,0,USR0603,2010-01-08
2,2,1,1,1,1,1,5,1,5,2,9,1,234113.0,1,3,147,18,5,USR0603,2010-01-09
2,2,1,1,0,0,0,4,1,3,1,21,1,194812.0,1,2,38,27,0,USR0603,2010-01-10
1,1,0,1,0,0,0,9,1,7,2,15,1,200755.0,1,1,90,33,10,USR0603,2010-01-11
2,2,0,1,1,1,1,6,1,1,0,15,1,187495.0,1,3,111,36,10,USR0603,2010-01-12
2,2,1,1,0,0,0,8,1,4,1,15,1,127464.0,1,1,65,17,0,USR0603,2010-01-13
2,2,1,1,0,0,0,3,1,3,2,10,1,55811.0,1,0,23,36,0,USR0603,2010-01-14
1,2,0,1,0,0,0,4,1,3,1,20,2,210965.0,1,1,127,35,0,USR0603,2010-01-15
1,1,0,1,0,0,0,7,1,3,2,11,0,26177.0,1,0,27,13,0,USR0603,2010-01-16
1,2,1,1,1,1,1,5,1,4,0,19,2,50029.0,1,0,62,30,5,USR0603,2010-01-17
1,2,1,1,0,0,0,2,1,2,1,22,0,135499.0,1,3,84,17,10,USR0603,2010-01-18
2,2,0,1,0,0,0,10,1,6,2,21,1,166509.0,1,2,78,10,5,USR0603,2010-01-19
1,1,0,1,1,1,1,1,1,4,0,5,1,95800.0,1,0,62,13,10,USR0603,2010-01-20
1,2,1,1,0,0,0,6,1,6,2,19,1,202045.0,1,0,75,5,0,USR0603,2010-01-21
2,1,0,1,0,0,0,4,1,7,2,9,0,12558.0,1,3,38,28,0,USR0603,2010-01-22
2,2,1,1,0,0,0,11,1,7,2,19,1,22388.0,1,3,33,11,0,USR0603,2010-01-23
2,2,0,1,0,0,0,2,1,2,0,14,1,77628.0,1,1,68,23,0,USR0603,2010-01-24
2,1,1,1,1,1,1,3,1,4,1,19,1,214065.0,1,0,121,8,5,USR0603,2010-01-25
1,1,0,1,0,0,0,4,1,6,2,20,1,94472.0,1,3,84,11,10,USR0603,2010-01-26
2,2,0,1,0,0,0,4,1,4,2,7,2,226040.0,1,0,26,28,0,USR0603,2010-01-27
1,1,1,1,0,0,0,6,1,7,2,15,0,200368.0,1,1,93,13,0,USR0603,2010-01-28
2,1,0,1,0,0,0,8,1,5,2,22,0,93537.0,1,2,66,28,5,USR0603,2010-01-29
1,2,1,1,0,0,0,10,1,3,1,19,1,208236.0,1,0,44,20,0,USR0603,2010-01-30
2,2,0,1,1,1,1,11,1,4,1,14,2,173013.0,1,3,122,5,0,USR0603,2010-01-31
2,2,0,1,0,0,0,1,1,5,0,13,2,141263.0,1,1,129,25,0,USR0603,2010-02-01
1,1,1,1,0,0,0,3,1,7,2,14,0,19447.0,1,3,140,19,10,USR0603,2010-02-02
1,2,0,1,0,0,0,4,1,4,0,12,0,106103.0,1,2,60,9,0,USR0604,2010-01-04
2,1,0,1,0,0,0,3,1,3,1,21,0,126149.0,1,1,60,17,0,USR0604,2010-01-05
2,1,0,1,1,1,1,4,1,6,2,22,1,134986.0,1,2,107,34,5,USR0604,2010-01-06
1,2,1,1,0,0,0,6,1,4,2,18,1,183861.0,1,2,105,6,0,USR0604,2010-01-07
2,1,0,1,0,0,0,3,1,3,0,22,0,186997.0,1,3,149,29,0,USR0604,2010-01-08
2,2,0,1,0,0,0,8,1,7,2,14,0,186570.0,1,1,40,19,0,USR0604,2010-01-09
2,1,0,1,1,1,1,5,1,4,0,19,0,167433.0,1,2,77,15,0,USR0604,2010-01-10
1,2,1,1,0,0,0,4,1,5,0,9,1,179308.0,1,0,98,26,0,USR0604,2010-01-11
1,1,0,1,1,1,1,6,1,5,2,9,1,34586.0,1,2,38,16,0,USR0604,2010-01-12
1,1,1,1,0,0,0,3,1,7,2,21,0,188644.0,1,1,22,17,0,USR0604,2010-01-13
1,1,0,1,0,0,0,9,1,6,2,20,1,140593.0,1,2,94,40,0,USR0604,2010-01-14
1,2,1,1,0,0,0,10,1,5,0,15,2,183770.0,1,0,95,11,10,USR0604,2010-01-15
1,2,0,1,0,0,0,8,1,3,1,14,2,233244.0,1,3,27,15,5,USR0604,2010-01-16
2,2,0,1,0,0,0,2,1,5,1,8,2,188227.0,1,1,79,15,0,USR0604,2010-01-17
2,2,1,1,0,0,0,4,1,5,2,19,2,103058.0,1,2,64,7,10,USR0604,2010-01-18
2,2,1,1,1,1,1,2,1,3,1,7,1,22841.0,1,1,48,12,0,USR0604,2010-01-19
2,2,0,1,0,0,0,8,1,3,2,7,1,54930.0,1,1,103,38,5,USR0604,2010-01-20
2,1,1,1,0,0,0,9,1,5,2,17,0,64690.0,1,0,148,19,10,USR0604,2010-01-21
2,1,1,1,0,0,0,10,1,6,1,8,0,224800.0,1,0,127,9,10,USR0604,2010-01-22
2,2,0,1,1,1,1,3,1,2,0,21,1,181654.0,1,1,133,40,5,USR0604,2010-01-23
1,1,0,1,0,0,0,6,1,5,2,9,1,165501.0,1,2,73,7,0,USR0604,2010-01-24
1,2,0,1,0,0,0,10,1,2,0,12,0,74042.0,1,0,51,9,10,USR0604,2010-01-25
2,2,0,1,0,0,0,11,1,3,1,15,1,160627.0,1,1,109,23,5,USR0604,2010-01-26
2,1,1,1,0,0,0,6,1,4,1,7,2,81064.0,1,1,41,25,5,USR0604,2010-01-27
2,1,0,1,1,1,1,10,1,4,2,15,2,66165.0,1,1,156,15,10,USR0604,2010-01-28
2,2,0,1,0,0,0,4,1,3,2,16,1,52313.0,1,0,129,30,10,USR0604,2010-01-29
2,1,0,1,1,1,1,5,1,6,2,19,2,19490.0,1,2,67,18,10,USR0604,2010-01-30
2,1,0,1,0,0,0,3,1,4,1,5,0,14544.0,1,0,126,5,0,USR0604,2010-01-31
1,1,0,1,1,1,1,4,1,6,1,22,2,120833.0,1,2,133,8,5,USR0604,2010-02-01
1,2,1,1,1,1,1,3,1,2,0,17,2,123467.0,1,0,29,23,0,USR0604,2010-02-02
2,1,0,1,0,0,0,8,1,4,1,18,0,222602.0,1,2,67,10,5,USR0605,2010-01-04
2,2,0,1,0,0,0,4,1,4,2,7,0,49700.0,1,2,153,32,10,USR0605,2010-01-05
1,1,1,1,1,1,1,6,1,4,0,9,0,229865.0,1,2,120,12,0,USR0605,2010-01-06
1,2,0,1,0,0,0,4,1,1,0,17,1,198364.0,1,3,80,28,10,USR0605,2010-01-07
1,1,0,1,0,0,0,8,1,4,1,8,2,99361.0,1,0,109,22,0,USR0605,2010-01-08
1,2,0,1,0,0,0,7,1,1,0,11,0,55260.0,1,2,76,20,0,USR0605,2010-01-09
1,2,0,1,0,0,0,10,1,4,1,17,2,57222.0,1,0,63,28,0,USR0605,2010-01-10
2,2,1,1,0,0,0,7,1,3,1,19,1,196002.0,1,0,102,17,0,USR0605,2010-01-11
2,1,0,1,0,0,0,4,1,5,2,10,1,145332.0,1,3,96,18,0,USR0605,2010-01-12
2,2,0,1,0,0,0,9,1,5,1,14,1,189835.0,1,2,38,32,0,USR0605,2010-01-13
1,2,0,1,0,0,0,4,1,5,0,19,0,68806.0,1,0,106,11,0,USR0605,2010-01-14
1,1,0,1,0,0,0,11,1,5,1,10,2,186012.0,1,3,130,33,10,USR0605,2010-01-15
2,1,0,1,0,0,0,3,1,4,0,18,2,21866.0,1,2,121,39,0,USR0605,2010-01-16
2,1,0,1,0,0,0,10,1,6,1,13,1,176219.0,1,0,126,9,10,USR0605,2010-01-17
2,2,0,1,1,1,1,7,1,4,2,9,2,222389.0,1,1,32,6,5,USR0605,2010-01-18
1,1,0,1,0,0,0,11,1,3,1,19,1,231749.0,1,0,115,20,0,USR0605,2010-01-19
1,1,0,1,0,0,0,5,1,7,2,15,0,93655.0,1,0,91,39,10,USR0605,2010-01-20
1,2,0,1,0,0,0,7,1,3,2,18,0,38871.0,1,2,44,31,0,USR0605,2010-01-21
2,1,0,1,0,0,0,6,1,3,0,20,1,135128.0,1,3,51,35,0,USR0605,2010-01-22
1,1,0,1,0,0,0,3,1,7,2,16,0,107994.0,1,1,57,8,5,USR0605,2010-01-23
2,1,1,1,0,0,0,8,1,6,1,15,1,33511.0,1,0,155,12,10,USR0605,2010-01-24
1,2,0,1,0,0,0,8,1,6,1,10,1,28546.0,1,2,124,23,0,USR0605,2010-01-25
1,2,0,1,0,0,0,3,1,5,0,16,1,89761.0,1,3,47,14,0,USR0605,2010-01-26
1,1,0,1,0,0,0,9,1,5,0,16,1,202644.0,1,1,85,12,0,USR0605,2010-01-27
1,2,0,1,0,0,0,10,1,1,0,13,2,89019.0,1,1,38,22,0,USR0605,2010-01-28
2,1,0,1,0,0,0,8,1,5,2,7,0,225446.0,1,2,99,8,5,USR0605,2010-01-29
1,1,0,1,1,1,1,2,1,5,1,11,0,138543.0,1,2,130,25,10,USR0605,2010-01-30
2,1,0,1,1,1,1,12,1,3,2,21,0,121904.0,1,1,37,22,0,USR0605,2010-01-31
1,1,0,1,0,0,0,4,1,2,0,18,2,230653.0,1,3,143,14,5,USR0605,2010-02-01
2,2,0,1,0,0,0,11,1,3,1,21,2,71133.0,1,1,142,27,10,USR0605,2010-02-02
2,1,1,1,0,0,0,7,1,5,0,18,0,222920.0,1,3,45,15,5,USR0606,2010-01-04
2,2,0,1,0,0,0,5,1,4,2,19,0,14010.0,1,2,126,7,0,USR0606,2010-01-05
1,2,0,1,0,0,0,9,1,4,0,7,1,210291.0,1,0,126,26,0,USR0606,2010-01-06
1,2,0,1,0,0,0,2,1,5,1,11,1,126697.0,1,0,149,37,5,USR0606,2010-01-07
1,1,0,1,1,1,1,11,1,3,1,15,0,154465.0,1,3,94,23,0,USR0606,2010-01-08
2,2,0,1,1,1,1,6,1,2,0,15,2,97383.0,1,2,146,21,5,USR0606,2010-01-09
2,2,0,1,0,0,0,11,1,4,2,13,1,30505.0,1,3,99,33,0,USR0606,2010-01-10
2,2,1,1,1,1,1,5,1,4,0,16,0,26792.0,1,1,130,32,0,USR0606,2010-01-11
1,2,1,1,0,0,0,8,1,7,2,17,0,124323.0,1,1,53,37,0,USR0606,2010-01-12
2,1,1,1,0,0,0,6,1,2,1,9,2,25838.0,1,3,100,25,10,USR0606,2010-01-13
1,2,0,1,0,0,0,9,1,2,1,12,1,71405.0,1,2,114,32,0,USR0606,2010-01-14
1,2,0,1,1,1,1,5,1,3,1,9,1,113843.0,1,1,86,26,0,USR0606,2010-01-15
1,1,0,1,1,1,1,1,1,4,0,10,0,165962.0,1,3,83,37,0,USR0606,2010-01-16
1,2,0,1,0,0,0,6,1,6,2,8,0,73863.0,1,2,140,14,10,USR0606,2010-01-17
2,2,0,1,1,1,1,2,1,2,0,19,2,49355.0,1,3,86,12,10,USR0606,2010-01-18
1,1,0,1,0,0,0,6,1,3,0,13,0,244752.0,1,0,131,6,5,USR0606,2010-01-19
1,1,0,1,0,0,0,3,1,4,1,7,1,105630.0,1,0,83,10,5,USR0606,2010-01-20
1,1,0,1,0,0,0,9,1,2,0,13,1,99127.0,1,0,53,25,10,USR0606,2010-01-21
1,1,0,1,1,1,1,8,1,5,1,11,0,66405.0,1,1,98,24,5,USR0606,2010-01-22
1,2,1,1,1,1,1,2,1,5,1,10,2,158665.0,1,3,138,31,10,USR0606,2010-01-23
1,1,0,1,0,0,0,5,1,4,2,17,1,149198.0,1,3,110,14,10,USR0606,2010-01-24
2,1,0,1,0,0,0,5,1,4,0,8,1,140146.0,1,2,95,17,0,USR0606,2010-01-25
1,2,1,1,1,1,1,5,1,5,0,9,2,110766.0,1,0,37,11,5,USR0606,2010-01-26
2,2,0,1,0,0,0,9,1,6,1,19,2,236704.0,1,3,93,21,5,USR0606,2010-01-27
1,2,0,1,1,1,1,10,1,5,0,9,2,79513.0,1,2,65,23,10,USR0606,2010-01-28
2,2,1,1,0,0,0,6,1,3,2,6,0,110084.0,1,0,28,29,0,USR0606,2010-01-29
2,2,1,1,1,1,1,3,1,5,1,17,0,119859.0,1,2,32,15,0,USR0606,2010-01-30
1,2,0,1,1,1,1,6,1,7,2,8,0,179586.0,1,2,140,18,0,USR0606,2010-01-31
2,1,0,1,0,0,0,7,1,7,2,17,1,195367.0,1,0,70,31,0,USR0606,2010-02-01
2,2,0,1,1,1,1,6,1,7,2,19,0,64695.0,1,1,29,34,5,USR0606,2010-02-02
2,2,0,1,0,0,0,8,1,4,2,17,1,32618.0,1,3,26,35,0,USR0607,2010-01-04
1,2,0,1,1,1,1,11,1,3,1,11,2,175028.0,1,3,49,26,10,USR0607,2010-01-05
2,1,0,1,0,0,0,8,1,2,0,22,2,146096.0,1,3,90,20,5,USR0607,2010-01-06
2,1,1,1,0,0,0,10,1,3,2,19,2,187678.0,1,3,105,17,0,USR0607,2010-01-07
2,1,0,1,0,0,0,7,1,6,2,14,1,86206.0,1,3,79,12,10,USR0607,2010-01-08
2,2,0,1,0,0,0,6,1,5,1,21,1,107686.0,1,1,50,35,5,USR0607,2010-01-09
2,1,1,1,0,0,0,5,1,2,1,19,2,82041.0,1,0,103,18,0,USR0607,2010-01-10
2,1,0,1,1,1,1,7,1,2,1,20,2,232072.0,1,1,138,30,5,USR0607,2010-01-11
1,1,0,1,0,0,0,5,1,3,1,13,2,20874.0,1,3,47,14,5,USR0607,2010-01-12
2,1,1,1,0,0,0,7,1,2,0,13,1,247431.0,1,2,116,21,0,USR0607,2010-01-13
2,1,1,1,0,0,0,7,1,2,0,10,2,45792.0,1,3,23,40,0,USR0607,2010-01-14
1,1,0,1,0,0,0,11,1,3,2,12,2,125977.0,1,1,74,21,5,USR0607,2010-01-15
1,2,0,1,0,0,0,4,1,4,2,18,2,158568.0,1,1,80,37,5,USR0607,2010-01-16
2,1,0,1,1,1,1,1,1,2,0,6,2,122236.0,1,0,148,13,0,USR0607,2010-01-17
1,1,0,1,1,1,1,3,1,4,0,23,2,165660.0,1,3,151,14,5,USR0607,2010-01-18
2,2,0,1,0,0,0,11,1,7,2,13,2,150500.0,1,1,145,8,10,USR0607,2010-01-19
1,2,1,1,1,1,1,1,1,5,0,16,1,38737.0,1,0,148,27,5,USR0607,2010-01-20
1,1,0,1,1,1,1,4,1,6,1,18,0,146680.0,1,1,64,21,0,USR0607,2010-01-21
2,1,1,1,0,0,0,1,1,4,0,21,0,234939.0,1,2,95,33,10,USR0607,2010-01-22
1,2,0,1,1,1,1,6,1,7,2,13,0,155268.0,1,2,96,13,0,USR0607,2010-01-23
2,2,0,1,0,0,0,6,1,7,2,14,1,69843.0,1,2,69,30,10,USR0607,2010-01-24
1,1,1,1,0,0,0,6,1,4,0,20,2,86576.0,1,3,36,28,0,USR0607,2010-01-25
2,1,0,1,0,0,0,9,1,2,1,18,2,69550.0,1,1,72,40,5,USR0607,2010-01-26
2,1,0,1,1,1,1,4,1,3,1,9,1,74416.0,1,1,125,12,0,USR0607,2010-01-27
1,2,1,1,1,1,1,5,1,2,0,21,0,145252.0,1,3,44,8,0,USR0607,2010-01-28
1,2,0,1,1,1,1,6,1,3,0,20,2,38212.0,1,1,74,28,5,USR0607,2010-01-29
1,2,0,1,0,0,0,8,1,3,1,9,0,187112.0,1,3,87,13,10,USR0607,2010-01-30
2,1,0,1,0,0,0,6,1,4,1,7,0,215685.0,1,0,65,22,0,USR0607,2010-01-31
2,1,0,1,1,1,1,6,1,6,2,15,2,25564.0,1,1,150,36,0,USR0607,2010-02-01
1,1,1,1,0,0,0,3,1,2,0,7,0,24651.0,1,1,114,16,0,USR0607,2010-02-02
2,1,0,1,0,0,0,9,1,1,0,7,1,189992.0,1,2,43,15,5,USR0608,2010-01-04
2,2,0,1,0,0,0,6,1,4,2,20,1,246340.0,1,2,102,13,5,USR0608,2010-01-05
1,2,0,1,0,0,0,2,1,5,1,21,1,128800.0,1,3,32,19,0,USR0608,2010-01-06
1,1,0,1,1,1,1,3,1,6,2,22,2,192810.0,1,3,52,34,10,USR0608,2010-01-07
2,2,1,1,1,1,1,12,1,4,2,6,0,169132.0,1,1,123,20,0,USR0608,2010-01-08
2,1,1,1,1,1,1,2,1,3,0,8,2,158709.0,1,3,60,33,5,USR0608,2010-01-09
2,1,0,1,0,0,0,6,1,4,1,22,2,126709.0,1,2,133,30,0,USR0608,2010-01-10
1,1,0,1,1,1,1,3,1,4,2,9,2,71228.0,1,1,102,35,5,USR0608,2010-01-11
2,1,0,1,0,0,0,8,1,4,2,7,2,235256.0,1,1,150,15,0,USR0608,2010-01-12
1,1,0,1,0,0,0,8,1,4,0,17,2,173891.0,1,1,88,6,0,USR0608,2010-01-13
2,1,0,1,0,0,0,10,1,2,0,16,1,223305.0,1,1,141,30,5,USR0608,2010-01-14
2,2,0,1,0,0,0,11,1,6,2,13,0,79308.0,1,1,44,21,0,USR0608,2010-01-15
1,1,0,1,0,0,0,3,1,7,2,16,0,49608.0,1,2,86,23,0,USR0608,2010-01-16
2,1,0,1,0,0,0,9,1,4,0,19,1,188634.0,1,2,100,31,5,USR0608,2010-01-17
2,1,0,1,0,0,0,8,1,7,2,17,1,132636.0,1,1,125,36,5,USR0608,2010-01-18
2,2,0,1,0,0,0,7,1,5,2,18,0,126645.0,1,1,76,13,10,USR0608,2010-01-19
1,2,0,1,0,0,0,8,1,5,1,11,1,128607.0,1,1,30,23,0,USR0608,2010-01-20
2,2,0,1,0,0,0,5,1,7,2,10,1,182740.0,1,3,90,27,10,USR0608,2010-01-21
2,2,0,1,1,1,1,2,1,5,1,8,2,51559.0,1,3,141,7,10,USR0608,2010-01-22
1,2,1,1,0,0,0,4,1,2,0,7,0,126772.0,1,0,40,31,0,USR0608,2010-01-23
2,1,0,1,0,0,0,2,1,6,1,18,1,223584.0,1,3,51,16,10,USR0608,2010-01-24
1,2,0,1,0,0,0,7,1,6,1,20,2,200875.0,1,2,45,38,0,USR0608,2010-01-25
1,2,1,1,1,1,1,4,1,7,2,19,1,47511.0,1,3,32,25,5,USR0608,2010-01-26
1,1,0,1,1,1,1,10,1,5,2,15,1,50161.0,1,0,146,27,0,USR0608,2010-01-27
1,1,1,1,0,0,0,11,1,5,2,20,2,71172.0,1,1,101,34,10,USR0608,2010-01-28
2,1,1,1,0,0,0,8,1,5,2,10,1,108811.0,1,1,43,19,0,USR0608,2010-01-29
1,2,0,1,1,1,1,4,1,1,0,18,2,142979.0,1,0,26,36,5,USR0608,2010-01-30
2,1,0,1,0,0,0,1,1,5,0,17,2,27018.0,1,0,109,19,5,USR0608,2010-01-31
2,1,0,1,1,1,1,11,1,4,1,21,1,151757.0,1,3,149,15,10,USR0608,2010-02-01
2,1,0,1,0,0,0,6,1,3,1,8,1,203967.0,1,2,89,8,0,USR0608,2010-02-02
2,1,0,1,0,0,0,5,1,2,0,15,1,170214.0,1,3,31,27,5,USR0609,2010-01-04
1,2,0,1,0,0,0,2,1,3,0,13,0,203953.0,1,2,118,5,0,USR0609,2010-01-05
1,2,0,1,1,1,1,8,1,5,0,8,2,108802.0,1,0,43,27,10,USR0609,2010-01-06
2,2,1,1,0,0,0,5,1,6,1,7,1,123644.0,1,0,65,9,0,USR0609,2010-01-07
1,2,1,1,0,0,0,7,1,4,2,18,1,124738.0,1,0,130,17,0,USR0609,2010-01-08
2,1,0,1,0,0,0,12,1,6,2,11,2,15766.0,1,0,79,34,5,USR0609,2010-01-09
2,1,0,1,0,0,0,7,1,5,0,10,2,24429.0,1,3,150,7,5,USR0609,2010-01-10
1,2,0,1,1,1,1,9,1,6,1,17,1,91541.0,1,3,30,29,5,USR0609,2010-01-11
2,2,0,1,0,0,0,10,1,5,1,6,2,20110.0,1,0,139,37,5,USR0609,2010-01-12
1,2,0,1,0,0,0,10,1,2,1,9,0,130590.0,1,3,44,27,0,USR0609,2010-01-13
1,1,1,1,1,1,1,8,1,3,2,15,0,172133.0,1,1,69,33,5,USR0609,2010-01-14
1,1,0,1,0,0,0,9,1,2,0,13,1,64112.0,1,1,82,30,0,USR0609,2010-01-15
1,1,1,1,0,0,0,9,1,3,0,19,2,238685.0,1,1,158,30,10,USR0609,2010-01-16
2,2,0,1,0,0,0,9,1,4,0,13,2,49459.0,1,0,138,25,0,USR0609,2010-01-17
2,2,0,1,0,0,0,7,1,4,2,17,0,122172.0,1,2,64,30,0,USR0609,2010-01-18
2,1,0,1,1,1,1,7,1,5,2,9,1,76222.0,1,1,120,5,0,USR0609,2010-01-19
2,1,0,1,0,0,0,2,1,5,1,19,2,136863.0,1,1,65,36,0,USR0609,2010-01-20
1,2,0,1,0,0,0,9,1,2,0,6,0,119840.0,1,1,101,27,0,USR0609,2010-01-21
1,2,1,1,0,0,0,9,1,6,2,21,2,133507.0,1,1,131,23,10,USR0609,2010-01-22
1,1,1,1,0,0,0,3,1,2,1,17,2,82089.0,1,3,46,39,10,USR0609,2010-01-23
1,1,0,1,0,0,0,10,1,4,2,8,1,183096.0,1,1,138,12,0,USR0609,2010-01-24
2,1,0,1,0,0,0,7,1,5,0,18,0,240487.0,1,1,57,18,10,USR0609,2010-01-25
2,1,0,1,0,0,0,7,1,2,1,22,0,207283.0,1,2,73,22,5,USR0609,2010-01-26
1,1,1,1,0,0,0,5,1,1,0,19,0,76261.0,1,0,103,28,0,USR0609,2010-01-27
2,2,1,1,0,0,0,7,1,5,0,22,1,204660.0,1,3,60,25,0,USR0609,2010-01-28
1,1,1,1,0,0,0,11,1,6,1,13,0,242465.0,1,3,47,6,0,USR0609,2010-01-29
1,1,0,1,1,1,1,2,1,2,1,18,2,13412.0,1,3,143,36,10,USR0609,2010-01-30
1,2,1,1,1,1,1,6,1,6,2,15,0,222095.0,1,3,113,39,10,USR0609,2010-01-31
1,2,1,1,0,0,0,10,1,5,2,8,0,62196.0,1,3,88,14,5,USR0609,2010-02-01
2,1,1,1,0,0,0,4,1,5,0,6,0,73644.0,1,1,54,34,5,USR0609,2010-02-02
2,2,1,1,0,0,0,10,1,5,2,19,1,100576.0,1,1,31,40,5,USR0610,2010-01-04
2,2,0,1,1,1,1,9,1,4,2,16,0,220995.0,1,3,53,31,5,USR0610,2010-01-05
2,1,0,1,0,0,0,4,1,2,0,9,2,115425.0,1,0,68,39,0,USR0610,2010-01-06
2,2,0,1,1,1,1,8,1,2,1,12,2,213040.0,1,0,76,38,5,USR0610,2010-01-07
2,2,0,1,1,1,1,6,1,3,2,12,1,161077.0,1,1,144,38,10,USR0610,2010-01-08
1,2,0,1,0,0,0,3,1,3,1,20,2,118980.0,1,1,29,23,0,USR0610,2010-01-09
1,2,1,1,0,0,0,5,1,4,2,18,0,45242.0,1,2,64,6,5,USR0610,2010-01-10
2,1,0,1,1,1,1,6,1,6,2,15,1,179980.0,1,1,97,11,10,USR0610,2010-01-11
2,2,1,1,0,0,0,10,1,5,2,17,0,39984.0,1,0,54,28,10,USR0610,2010-01-12
2,2,0,1,0,0,0,5,1,5,2,11,2,11057.0,1,0,74,13,0,USR0610,2010-01-13
1,1,1,1,0,0,0,4,1,2,0,9,2,125268.0,1,2,152,9,10,USR0610,2010-01-14
2,1,0,1,0,0,0,10,1,2,0,7,0,77779.0,1,2,72,34,0,USR0610,2010-01-15
1,1,0,1,1,1,1,3,1,3,0,9,0,162120.0,1,3,138,38,5,USR0610,2010-01-16
1,1,1,1,1,1,1,3,1,5,2,21,1,237977.0,1,1,88,27,0,USR0610,2010-01-17
2,2,0,1,0,0,0,5,1,2,0,15,2,140152.0,1,3,127,36,0,USR0610,2010-01-18
2,1,0,1,1,1,1,12,1,7,2,21,0,101376.0,1,3,64,25,0,USR0610,2010-01-19
1,1,0,1,1,1,1,9,1,5,0,10,0,243505.0,1,0,62,9,0,USR0610,2010-01-20
2,1,0,1,0,0,0,1,1,2,0,12,0,88651.0,1,1,92,22,0,USR0610,2010-01-21
2,1,0,1,0,0,0,6,1,3,1,18,0,31706.0,1,0,63,36,0,USR0610,2010-01-22
2,1,0,1,1,1,1,10,1,4,0,12,2,33668.0,1,0,67,7,10,USR0610,2010-01-23
2,2,0,1,0,0,0,6,1,6,1,20,2,126237.0,1,1,31,11,0,USR0610,2010-01-24
1,2,0,1,1,1,1,5,1,5,0,15,2,186233.0,1,2,20,22,0,USR0610,2010-01-25
1,2,0,1,0,0,0,7,1,6,2,16,2,170349.0,1,1,74,6,0,USR0610,2010-01-26
2,2,0,1,0,0,0,10,1,3,0,17,2,245290.0,1,3,69,36,10,USR0610,2010-01-27
1,1,0,1,0,0,0,3,1,5,0,13,2,192644.0,1,3,28,31,0,USR0610,2010-01-28
